EnsemblId,TranscriptionFactorBindingSites
ENSG00000010017,Arid3a|Barhl1|Barx2|Dbx2|En-1|Esx1|Foxd3|HNF1|Hlx1|Hoxa13|Hoxa7|Hoxb3|Hoxb4|Hoxc6|Hoxd8|Isl2|Lhx3|Lmo2-complex|Mef2|Nkx6-1|Octamer|PPARG|Pax-6|Pax7|Phox2a|Pou2f1|Pou3f2|Pou3f4|Pou4f3|Prrx2|Sp4|Vax2
ENSG00000010030,E2A|Irf|STAT
ENSG00000010072,Arid3a|Ehf|Elk1|GABP|Hoxa7|Lhx3|Nrf-1|Pax7
ENSG00000010165,Ets|NF-Y|RORalpha1|Rfx|Sp1
ENSG00000010219,HNF6
ENSG00000010244,AP-1|Nrf-2|Stra13|YY1
ENSG00000010256,AP-4|Err-alpha|GABP|Klf7|NF-E2|NR4A2|RREB-1|SF1|Sp1
ENSG00000010270,ATF3|ATF4|ATF|CREB|Jundm2
ENSG00000010278,E2A|E2F|Elk1|GABP|HEB|Mef2|NF-I|Nrf-1|Osf2|RREB-1|Rfx|STAT|Zfp161|Zic
ENSG00000010282,AREB6|Err-alpha|HNF4|Myf|NRSF|SF1|Sp1
ENSG00000010292,Elk1|Ets|GABP|Klf7|NF-Y|RXR::LXR|Sp1|Sp4|YY1
ENSG00000010295,AP-4|Ascl2|E2A|Elk1|HEB|HNF4|Mef2|Myf|NERF1a|NF-Y|PPARG|PPAR|Sp1|Sp4|Tal1beta
ENSG00000010310,Egr|KROX|Klf7|Sp1|Sp4
ENSG00000010361,CTCF|Ehf|Elk1|GABP|MIF-1|Rfx|YY1
ENSG00000010379,Mef2|OTX|PU.1|Tal1
ENSG00000010404,AP-1|Esx1|HEB|Hoxd8|Klf7|Maf|NF-E2|NF-Y|Nrf-2|Pou3f2|Rfx
ENSG00000010539,ATF|CREB|Jundm2|Klf7|znf143
ENSG00000010610,CACD|YY1
ENSG00000010671,AP-1|CTCF|Ehf|Elf3|Ets|HNF4|Hsf|Isx|Klf7|Maf|Msx2|NERF1a|NF-E2|Nrf-2|Obox3|Octamer|PU.1|Pou2f1|RAR|Sp1|Tel2
ENSG00000010704,GABP|Irf|PU.1
ENSG00000010803,AP-1|CTCF|E2A|Elk1|GATA|Gbx2|Hlxb9|Myc|NF-I|Rfx|STAT|Sp1|Tal1beta|Tgif1
ENSG00000010810,Ascl2|Barhl1|Bsx|CTCF|Cdx2|Crx|Egr|Elk1|Err-alpha|Ets|GATA|Gfi1|Gsc|HEN1|HNF1|Hmx|Hoxa5|Hoxa7|Hoxb13|Hoxb3|Hoxd8|Hsf|Isx|Jundm2|KROX|Klf7|Lhx3|Lhx4|Mef2|Mrg1::Hoxa9|NERF1a|NF-I|NF-kappaB|Nkx6-1|Osf2|Pax-4|Pax7|Pdx1|Pou2f1|Pou3f2|Pou4f3|Pou6f1|RORalpha1|RREB-1|STAT|Sp1|Sp4|Srf|Tal1|Tcf
ENSG00000010818,Arid3a|Dlx3|Esx1|Lhx3|Mrg1::Hoxa9|Rfx|Stra13
ENSG00000010932,Elf1|GATA|Myf|NR4A2|Nkx6-1|Nrf-2|Pou4f3|TLX1::NFIC|Tgif1
ENSG00000011007,E2A|HEB|Klf7|Nkx6-1|Pdx1|Sp1|Sp4
ENSG00000011009,Bach1|Egr|Ehf|Elk1|Ets|GABP|HNF4|KROX|MIF-1|Myc|PPARG|RREB-1|Rfx|Sp1|Sp4|Spdef|Tel2|Vax2|YY1|Zic
ENSG00000011021,AP-1|Arnt|CTCF|E2A|Ebox|Egr|Elk1|Ets|KROX|Klf7|MIF-1|Myc|Nrf-2|PPARG|Rfx|Sp1|Sp4|Stra13|YY1|znf143
ENSG00000011028,Egr|Esr1|KROX|MafB|RORalpha1|Sp1|Sp4|Zic
ENSG00000011052,Arnt|Ebox|Egr|Elk1|Ets|GABP|Hsf|Myc|Tel2
ENSG00000011083,AP-2|Ascl2|CTCF|Egr|KROX|Myf|Sp1|Sp4|Zfp161
ENSG00000011105,AP-1|AP-4|Ascl2|CACD|CTCF|Dmbx1|E2A|Egr|Foxa|Foxd3|Gsc|HEN1|Hlx1|Hoxa5|KROX|Klf7|Lhx3|Mef2|NF-Y|Nkx6-1|Obox3|Octamer|Pax-6|Pitx3|Pou2f1|Pou3f4|RP58|Sp1|Sp4|Srf
ENSG00000011114,Arnt|Ebox|Mrg|Myc|Nrf-1|Octamer|Sp1|Tgif1|YY1|Zfp161
ENSG00000011132,ATF|Eomes|Ets|Nrf-1|Sp1|znf143
ENSG00000011143,Elf3|Rfx
ENSG00000011177,Foxd3|Nanog|RREB-1|Tgif1
ENSG00000011198,CHX10|Nrf-1
ENSG00000011201,Klf7|Tgif1|Zfp161
ENSG00000011243,MIF-1|Rfx|Sp1|YY1
ENSG00000011258,Ascl2|Elk1|Ets|Hoxa5|KROX|Klf7|Myc|NF-Y|NF-kappaB|Nrf-1|RORalpha1|Sp1|Sp4|Stra13|znf143
ENSG00000011260,Ascl2|Elk1|Ets|Hoxa5|KROX|Klf7|Myc|NF-Y|NF-kappaB|Nrf-1|RORalpha1|Sp1|Sp4|Stra13|znf143
ENSG00000011295,CTCF|Eomes
ENSG00000011304,Arnt|CTCF|E2F|GABP|HNF1|Irf|NF-Y|Nrf-1|Sp1|Sp4|Stra13|YY1|Zfp161
ENSG00000011347,Elk1|Esr1|Jundm2|NF-I|NF-kappaB|PPARG
ENSG00000011376,Ascl2|CTCF|E2A|Maf|Octamer|Pitx3|Sp1|Sp4|YY1
ENSG00000011405,Barhl1|Barx1|Foxa|Foxd3|Foxj2|Gbx2|Isl2|Isx|Lhx4|Lhx8|Msx2|Prrx2|RXR
ENSG00000011422,AP-1|Bach1|Bach2|Egr|Klf7|Sp1|Sp4
ENSG00000011426,AP-1|Bach1|Ebox|Mef2|Myc|NF-E2|Nrf-1|PU.1|Pbx-1|Sp1|Sp4|Srf
ENSG00000011451,AP-2|Elk1|Esr1|GABP|HEN1|Isx|LXR|Lmo2-complex|PPARG|RBP-Jkappa|RREB-1|Rfx|Zic
ENSG00000011454,AP-4|Arid3a|Barhl1|Barx2|CTCF|Egr|En-1|GCNF|Gbx1|Gfi1|HNF6|Hoxb13|Isx|KROX|Klf7|Lhx3|Lhx4|Mrg|Msx-1|Msx2|NR4A2|Nobox|Nrf-1|Pax7|Pbx-1|Pou2f1|RORalpha1|RP58|Sp1|Sp4|Stra13|Tal1|Tal1beta
ENSG00000011465,Dlx2|Dlx3|E2A|Foxc1|Hoxa5|Hoxa9|Hoxb13|Hoxb6|NF-kappaB|Nkx6-1|OTX|Pou2f1
ENSG00000011478,ATF6|NF-Y|Nrf-1|PU.1|Rfx
ENSG00000011485,AP-1|CTCF|E2F|Esr1|Hoxc10|Lmo2-complex|Nrf-1|Rfx
ENSG00000011523,AP-1|AREB6|Elk1|HEN1|Myf|Sp1|Sp4|Tcf|YY1
ENSG00000011566,CHX10|CTCF|Elk1|GATA|Gbx2|Gsc|HNF1|HNF4|Hoxa3|Hoxa5|Hoxa7|Hoxb3|Hoxb4|Irf|KROX|Lhx4|Lhx8|Mef2|Mrg|NR3C|Obox6|Pax7|Pou3f2|Prrx1|Prrx2|RP58|STAT|Sp1|Spdef|Srf|Tal1|Tgif1|YY1
ENSG00000011590,AP-1|Bach1|Elk1|Eomes|Hsf|Irf|Pbx-1|Pou2f1|Tel2
ENSG00000011600,AP-4|E2A|Elf1|PPARG|PU.1|RREB-1
ENSG00000011638,CTCF|E2F|Rfx|Sp1|Sp4
ENSG00000011677,Ascl2|CDP|Elk1|Ets|HEN1|Hoxa7|Hoxb4|Hoxc9|Hoxd8|Mef2|Myf|Nkx6-1|Pbx-1|Pou4f3|Pou6f1|RORalpha1|TLX1::NFIC|Tcf|Zic
ENSG00000012061,GABP|Klf7|NRSF|Sp1|Sp4
ENSG00000012124,AP-1|Klf7|Pax-5|Sp1
ENSG00000012174,Arid3a|GABP|Hsf|Myc
ENSG00000012211,AP-1|Klf7|STAT|Sp1|Sp4|znf143
ENSG00000012232,CTCF|GABP|GLI|Lmo2-complex|Mef2|NERF1a|NF-kappaB|Nanog|PPARG|Rfx|Sp4|Zic
ENSG00000012504,Arid3a|Foxd1|HNF1|Hoxa13|Hoxc9|Nkx2|Osf2|Pou2f1|TLX1::NFIC|Tal1
ENSG00000012660,ATF3|ATF|CREB|Ets|GABP|Hsf|Irf|Jundm2|NERF1a|NF-Y|NF-kappaB|Sp1
ENSG00000012779,Klf7|NF-I|NRSF|Sp1|TLX1::NFIC
ENSG00000012822,CACD|Dbx2|En-1|Esx1|HEN1|Hmx|Hoxa3|Hoxa5|Hoxb7|INSM1|Isl2|Isx|Klf7|Lhx3|Myf|NF-kappaB|PPARG|PPAR|Pax7|Pdx1|Phox2a|Pou2f1|Pou3f2|Pou3f4|Prrx2|RREB-1|STAT|Tal1|znf143
ENSG00000012963,E2F|KROX|Sp1
ENSG00000012983,AP-1|CDP|Eomes|Hoxa3|Hoxc9|Irf|Mef2
ENSG00000013016,AP-1|Bach1|Bach2|Elk1|LRH1|SF1|YY1
ENSG00000013275,ATF|CTCF|RREB-1|STAT|Sp1
ENSG00000013288,Ehf|GABP|Klf7
ENSG00000013293,NERF1a|NRSF|PPARG
ENSG00000013297,Egr|KROX|Sp1|Sp4
ENSG00000013306,Egr|Klf7|NR4A2|RXR|SF1|Sp1|Sp4
ENSG00000013364,MIF-1|PPARG|Tcf
ENSG00000013375,E2A|Elk1|Isx|Klf7|NF-Y|RXR::LXR|STAT|Sp1|Sp4
ENSG00000013392,E2A|Elk1|Isx|Klf7|NF-Y|STAT|Sp1|Sp4
ENSG00000013441,Ets|GABP|Nrf-2|Tel2|Zfp161
ENSG00000013503,Nrf-1|Sp1|Sp4|Spdef
ENSG00000013523,AP-4|RORalpha1|Rfx|Sp1
ENSG00000013561,Err-alpha|Octamer|RREB-1|SF1
ENSG00000013563,Elf1|Myf|Sp1|Sp4
ENSG00000013573,Dlx5|GABP|Klf7|Nrf-1
ENSG00000013588,ATF|Octamer
ENSG00000013619,Crx|E2A|E2F|Egr|Elk1|Ets|KROX|Klf7|NERF1a|NF-kappaB|NR4A2|Nrf-2|Pou5f1|RXR|Sp1|TCF11::MafG
ENSG00000013725,CTCF|Osf2
ENSG00000013810,Myf|NF-Y|Sp1|Stra13
ENSG00000014123,AP-1|Elk1|Sp1|Tel2
ENSG00000014138,E2F|GCNF|Nrf-1|Rfx|Zfp161
ENSG00000014164,MIF-1|Nrf-1|Sp1
ENSG00000014216,Ascl2|CTCF|GABP|HEN1|Sp1|TLX1::NFIC
ENSG00000014257,Bach2|RORalpha1|RXR::LXR|TEF-1
ENSG00000014641,Ascl2|Barx1|Dmbx1|E2A|Gsc|Hlxb9|Hoxa3|Hoxa5|Hoxb3|Hoxb7|NF-I|Nkx1-1|OTX|RORalpha1|Sp1|Vax2
ENSG00000014824,CREB|E4F1|Ehf|GABP|NF-kappaB|RXR::LXR
ENSG00000014914,Egr|HNF4|Nrf-2|PPARG|Pou6f1|RREB-1|RXR::LXR
ENSG00000014919,Ehf|Elk1|GABP|Sp1|Tgif1|Zfp161
ENSG00000015133,AREB6|Ascl2|Bach2|CTCF|E2A|Elf1|Ets|Hoxa9|Hoxb9|Hoxc10|Lhx3|Lmo2-complex|Myc|NERF1a|Nrf-1|Otx2|Pbx-1|Sp1|Sp4|Tel2
ENSG00000015153,Arid3a|CDP|Egr|Mef2|RORalpha1|Sp4|Stra13
ENSG00000015171,Mef2|Pou2f1|Pou4f3|RXR|Zic
ENSG00000015285,Dlx5|Elf1|NF-Y|PU.1|RORalpha1
ENSG00000015413,HNF4
ENSG00000015475,CTCF
ENSG00000015479,E2F|Egr|Elk1|Irf|KROX|NF-kappaB|Sp1|Sp4|YY1|Zfp161
ENSG00000015520,Arid3a|Barx2|CTCF|Dbx2|E2A|Esx1|HNF1|HNF4|Hoxa3|Hoxb4|Hoxc6|Hoxc9|Hoxd8|Msx-1|Nkx6-1|Pax7|Phox2a|Pou2f1|Pou4f3|Prrx2|Rfx|Vax2
ENSG00000015532,Arid3a|Egr|Hlx1|Hoxb4|Hoxc6|KROX|Lhx3|NF-kappaB|Pou2f1|Pou3f2|Pou5f1|Prrx2|Sp1|Sp4|Zfp161|Zic
ENSG00000015592,ATF3|Gbx1|Hoxa5|Jundm2|Klf7|MIF-1|Mef2|Myc|NF-Y|Nkx1-1|Rfx|Sp1
ENSG00000015676,Arnt|Ascl2|Elk1|GABP|Myc|NR4A2|Nrf-2|RAR|Rfx|Stra13|Tel2
ENSG00000016082,AP-4|Bach1|Dmbx1|E2F|Elf1|Foxj2|GATA|HEN1|NF-Y|Pou2f1|RREB-1
ENSG00000016490,Ets|Spdef
ENSG00000016602,Hsf|Nobox
ENSG00000017260,CACD|CTCF|GABP|HNF1|Hoxa7|KROX|Mef2|Nrf-1|Rfx|Sp1|Zic
ENSG00000017373,AP-2|CTCF|Egr|Err-alpha|Esr1|Ets|GABP|HNF4|INSM1|KROX|Klf7|NR3C|NR4A2|RREB-1|RXR::LXR|SF1|Sp1|Sp4|Tel2
ENSG00000017427,AP-4|ATF|Bsx|CTCF|Dbx1|E2A|Ets|Foxa|HEB|HNF1|HNF4|Hoxa5|Hoxa9|Hoxb7|LRH1|Mef2|Myf|PPARG|PPAR|Pou2f1|Pou5f1|RP58|RXR::LXR|RXR|STAT|Tel2
ENSG00000017483,CTCF|HNF4|Hsf|Myf|RREB-1|STAT|Tal1
ENSG00000017797,Klf7|Nrf-1|RREB-1|Sp1|Sp4|znf143
ENSG00000018189,AP-1|AP-4|Bach1|Bach2|Barx1|Maf|NF-E2|Nrf-2|OTX|RP58|SF1|Tal1|YY1
ENSG00000018280,Ets|NERF1a|Rfx
ENSG00000018408,AP-4|E2A|Irf|KROX|Myf|NF-kappaB|Pdx1|Sp1|Srf|Tcf
ENSG00000018510,HNF4|NR4A2|PPARG|PPAR|RAR|Rfx|Sp4
ENSG00000018607,GABP|STAT
ENSG00000018610,CREB|Jundm2
ENSG00000018625,Barhl1|GCNF|HNF4|NF-I|NR4A2|Nrf-1|Obox3|PPARG|Pitx3|RAR|RREB-1|STAT|znf143
ENSG00000018699,CTCF|GATA|Hoxd8|Klf7|MafB|Mef2|Sp1|Tal1|znf143
ENSG00000018869,CTCF|E2F|Elk1|STAT
ENSG00000019102,Foxa|RREB-1|SF1
ENSG00000019144,AP-1|Bach1|Bach2|CACD|HNF4|Maf|Mrg|Osf2|PPARG|Pax-5|RBP-Jkappa|RP58|RREB-1|Sp1|Sp4|Zfp161|Zic
ENSG00000019169,AP-1|Bach2|CHX10|En-1|Hlx1|Hsf|NERF1a|NF-E2|Pou6f1
ENSG00000019186,Elk1|NF-Y|Sp1
ENSG00000019485,AP-4|HEB|RREB-1|Srf
ENSG00000019505,Nanog|RREB-1|Sp1|Tal1
ENSG00000019549,AP-1|AP-4|ATF|Ascl2|Bach2|E2A|HEB|Octamer|RP58|RREB-1|Tal1|Tel2
ENSG00000019582,HNF4|Irf|NF-Y|NF-kappaB|Rfx|Sp1
ENSG00000019991,Arid3a|Dlx3|Elf3|FEV|Foxd1|GATA|Gfi1|Gsc|HNF4|Hoxa3|Irf|Klf7|Myc|NF-I|NR4A2|Obox3|PPARG|PPAR|RAR|RP58|STAT|TLX1::NFIC
ENSG00000019995,AP-4|Arid3a|Ascl2|CHX10|Dbx2|En-1|Err-alpha|Gbx2|HEB|Hoxa3|Hoxb13|Hoxb3|Hoxb7|Hoxb9|LRH1|Mef2|Nkx6-1|Pax-4|Pax7|Phox2a|Pou2f1|Pou3f2|RORalpha1|SF1|Tal1|Tcf|Vax2
ENSG00000020129,AP-1|AP-4|ATF3|Ascl2|CEBPD|Crx|E2A|Egr|Elf1|Foxa|Foxd1|Foxj2|GABP|Gfi1|HEB|HNF4|Hsf|Jundm2|KROX|Klf7|LRH1|MAZR|MIF-1|Mrg|Myf|NF-E2|NR3C|NR4A2|Nanog|Olf-1|RAR|RREB-1|RXR::LXR|Rfx|SF1|Sp1|Tal1|YY1
ENSG00000020256,Barx1|Bsx|CHX10|CTCF|E2F|Foxa|GABP|Gbx1|Gbx2|Hoxa5|Isx|Klf7|Lhx4|Lhx8|MIF-1|Msx2|Myf|NF-I|NF-Y|Nkx1-1|STAT|Sp1|TLX1::NFIC
ENSG00000020426,Hoxa3|NF-kappaB|RP58
ENSG00000020577,AREB6|E2A|E2F|Egr|Esr1|HNF6|KROX|Klf7|Mef2|NRSF|Pbx-1|Pbx|Pou2f1|Pou3f2|RORalpha1|RP58|Sp1|Sp4|Srf|Tal1
ENSG00000020633,AP-1|ATF3|E2A|E2F|Elk1|Esr1|Ets|FEV|HEB|HNF4|Hoxa7|INSM1|Irf|LRH1|Myc|NERF1a|NF-Y|Rfx|Sp1|TEF-1|YY1
ENSG00000020922,Arid3a|Ehf|GABP|Klf7|Lhx3|NF-Y|STAT|Sp1|Sp4
ENSG00000021300,AP-2|AREB6|E2A|Foxc1|INSM1|KROX|Klf7|LF-A1|Myf|NF-Y|NRSF|Rfx|Sp1|Sp4|TBX5
ENSG00000021355,Hlxb9|Mef2
ENSG00000021488,Esr1|HNF1|Hoxb8|Mef2|Nkx6-1|Pax-4|RAR|RXR::LXR
ENSG00000021574,Arid3a|E2A|Egr|HEN1|Klf7|LXR|Nrf-1|Sp1|Sp4|Zfp161
ENSG00000021645,Dbx1|Err-alpha|Ets|Foxj1|Foxk1|Foxo|Gfi1|Hoxa7|LRH1|MafB|MafK|Myf|NF-Y|Octamer|PU.1|Pou2f1|RREB-1|RXR::LXR|SF1|Zfp161
ENSG00000021762,CTCF|Elk1|Ets|Nrf-2|Sp1|Sp4
ENSG00000021776,Ehf|Elk1|GABP
ENSG00000021826,AP-1|ATF3|Arid3a|Ascl2|Barx1|CDP|CEBPA|CEBPD|CTCF|Dbx2|Dlx2|Elk1|En-1|Esx1|GCNF|Gfi1|Gsc|HNF4|Hlx1|Hlxb9|Hoxa13|Hoxb13|Hoxb7|Hoxc6|Hoxd8|Hsf|Isl2|Lhx3|MafB|Mef2|Mrg|NERF1a|NF-I|NF-Y|Nkx1-1|Nkx6-1|OTX|Obox3|Octamer|Otx2|Pax-6|Pax7|Pdx1|Phox2a|Pou2f1|Pou3f2|Pou3f4|Pou4f3|Pou5f1|Prrx2|RORalpha1|Rfx|STAT|Sp1|Sp4|Tcf|Tgif1|Vax2|YY1
ENSG00000021852,AP-4|Foxc1|GLI|HNF1|HNF4|PPARG|Pou2f1|Pou5f1|RXR::LXR|Rfx|Tgif1
ENSG00000022267,AP-1|AP-4|Arnt|Barx1|CACD|CTCF|Crx|E2A|Ets|Foxd3|GATA|Hmx|Hoxa3|Hoxb13|Hsf|Klf7|Myf|Osf2|Pax-6|Pax7|Pbx-1|Pou2f1|Pou3f2|Pou4f3|Pou6f1|Rfx|Srf|Tcf|Zfp161
ENSG00000022277,Ehf|Elk1|GABP|Tel2
ENSG00000022355,Dlx3|Dmbx1|Elk1|Eomes|Ets|Foxa|GABP|GATA|Hoxc9|Hoxd8|Myf|Nkx6-1|Nrf-2|Pitx3|RREB-1|STAT|TCF11::MafG|Tcf
ENSG00000022567,LXR|RBP-Jkappa
ENSG00000022840,KROX|Sp1|Spdef
ENSG00000022976,Hsf|SF1
ENSG00000023041,CTCF|Dlx3|E2F|Elk1|Ets|GABP|TEF-1|Tel2
ENSG00000023171,CTCF|GABP|OTX|Olf-1|Otx2|RORalpha1|TLX1::NFIC
ENSG00000023191,CREB
ENSG00000023228,Ebox|Elk1|GABP|Myc|NR4A2|Sp1|Tel2|YY1
ENSG00000023287,AP-1|Bach1|Esr1|Esr2|GABP|LXR|Lmo2-complex|Maf|Myf|Nrf-2|Sp1|Sp4
ENSG00000023318,Ehf|Elf3|GABP|HNF4|Lmo2-complex|Myf|NF-Y|Olf-1|Tcf|Tel2
ENSG00000023445,NF-kappaB|PU.1
ENSG00000023516,GABP|Rfx|Sp1|Sp4|Zic
ENSG00000023572,Mef2|PPARG|Tgif1
ENSG00000023608,Rfx|Sp1|Sp4
ENSG00000023697,AP-4|Evi-1|GATA|HNF4|LXR|Pax-6|Pou2f1|Pou3f3|SF1|Tal1
ENSG00000023734,Elk1|Ets|Hoxa9|Hoxb9|RXR|Tel2
ENSG00000023839,AP-1|Arid3a|Hoxc9|Lhx3|NF-I|Nkx6-1|Nrf-2|PPARG|Pbx-1|RAR|RXR::LXR
ENSG00000023843,Foxa|Pbx-1|RORalpha1|Rfx
ENSG00000023892,Ehf|Elk1|Esr1|Esr2|Ets|FEV|GABP|Klf7|MIF-1|NERF1a|RREB-1|Rfx|Sp1|Sp4|Tel2
ENSG00000023902,AP-1|Bach2|E2F|Hsf|Isl2|Msx2|RREB-1|Sp1|Sp4|Srf
ENSG00000023909,Ascl2|CTCF|Klf7|Nrf-1|Nrf-2|Sp1|TCF11::MafG
ENSG00000024048,ATF|Mrg|Sp1|Tgif1|znf143
ENSG00000024422,CTCF
ENSG00000024526,Ebox|Myc|NF-Y|Stra13
ENSG00000024862,Bsx|Crx|NF-Y|Octamer|PPARG|znf143
ENSG00000025039,Bach1|Bach2|Hoxc6|Lhx3|MafB|NR3C|NR4A2|Nkx1-1|Nobox|Pou5f1|RAR|RREB-1|Rfx|Sox|Sp4|Zfp161
ENSG00000025156,AP-1|Egr|Foxa|Foxj2|Hoxa9|KROX|Obox3|Sp1|Sp4|Stra13
ENSG00000025293,AP-1|Barx1|CTCF|Elf1|Hoxb6|Hoxb9|Hoxc9|Hoxd8|KROX|Klf7|Mef2|Nanog|Nkx2|Nkx6-1|Nrf-2|Pbx-1|RREB-1|Sp1|Sp4
ENSG00000025423,CTCF|NF-Y
ENSG00000025434,CTCF|Elf1|Elk1|Ets|GABP|HNF4|HNF6|KROX|Klf7|Myf|NR4A2|PPARG|Sp1|Sp4|Tel2|YY1|Zfp161
ENSG00000025770,CREB|Klf7|Sp1|Tal1|YY1
ENSG00000025772,Egr|KROX|Klf7|Sp1|Sp4
ENSG00000025796,Ascl2|CHX10|Egr|Ets|HNF6|Hlx1|Hoxa3|Hoxa7|Hoxb4|Hsf|KROX|Klf7|Lhx3|Mrg1::Hoxa9|NF-kappaB|Pou6f1|Rfx|Sp1|Sp4|Tal1beta
ENSG00000025800,Foxa|RP58|Rfx|Tcf
ENSG00000026025,AP-1|Bach1|Barhl1|Barx2|CACD|Dbx2|Elf1|En-1|Esr1|Esx1|Hoxb3|Hoxc9|Isl2|KROX|Lhx3|NF-Y|NF-kappaB|Nkx6-1|Nobox|Osf2|Pax-6|Pax7|Phox2a|Pou2f1|Pou3f2|Pou3f4|Pou4f3|Prrx1|RREB-1|STAT|Sp1
ENSG00000026036,AP-4|En-1|Gbx2|HNF4|Hlxb9|Isx|Lhx4|Lhx8|Msx2|NF-Y|Nobox|Pax-6|Pou3f2|Prrx1|Rfx|Sp1
ENSG00000026103,CHX10|E2A|Ets|FEV|Mef2
ENSG00000026297,Klf7|Sp1|Sp4
ENSG00000026559,Dmbx1|E2A|E2F|Gbx2|Isx|Lhx8|Myc|Obox6|RREB-1
ENSG00000026652,ATF3|ATF|Bach1|Elf3|Elk1|Foxa|HEB|Myc|PU.1|RBP-Jkappa|Rfx|Tcf
ENSG00000026751,Pou2f1
ENSG00000027001,E4F1|Ets|GABP|HNF1|HNF4|Mef2|Myc|PPARG|STAT
ENSG00000027075,Ascl2|E2A|Ets|HEN1|Klf7|NF-kappaB|Nkx6-1|Pou2f1|Tal1
ENSG00000027644,CDP|CTCF|HEB|NF-kappaB|Sp1|Sp4|Zfp161|znf143
ENSG00000027697,Egr|Gfi1|KROX|Klf7|Mrg|NF-I|PPARG|Sp1|Tgif1
ENSG00000027847,CTCF|HEN1
ENSG00000027869,Ets|FEV|Klf7|NERF1a|RORalpha1|Sp1
ENSG00000028116,Ascl2|Dlx3|Mef2|Prrx2|STAT
ENSG00000028137,HNF4|NF-kappaB
ENSG00000028203,CREB|CTCF|Dlx3|E2A|FEV|Foxa|Foxc1|Foxd3|Foxj2|Klf7|Mef2|NF-Y|Sp1|Sp4|YY1|znf143
ENSG00000028277,CTCF|E2F|Elk1|Esr1|GABP|HEN1|Klf7|NF-Y|Osf2|Sp1|Sp4|TBX5
ENSG00000028310,Ehf|GABP|Klf7|Tel2
ENSG00000028528,Ehf|Ets|Hoxa13|KROX|Klf7|NERF1a|Sp1|Sp4|Tel2
ENSG00000028839,AP-1|Arid3a|Bach1|Dbx1|Dbx2|Egr|Ehf|Elk1|GCNF|Hoxa7|Hoxb4|Hoxb8|KROX|Lhx3|MIF-1|NF-Y|Nrf-2|Pou3f4|RORalpha1|RREB-1|Rfx|Sp1|Sp4|Tcf|YY1
ENSG00000029363,Arid3a|Cdx2|Dlx3|Egr|Elk1|Gbx1|Gbx2|HNF6|Hlxb9|Hoxb7|Hoxc10|Hoxc9|Isl2|Isx|KROX|Mef2|NF-Y|Nanog|Ncx|Nkx2|Nobox|Nrf-1|Pax-4|Prrx2|STAT|Sp1|Sp4|Tcf|YY1|Zfp161|p53
ENSG00000029364,Ehf|Elf3|Elk1|GABP|Nkx2|Sox|Sp4|Spdef|Tel2|Tgif1|YY1
ENSG00000029534,AP-4|ATF3|Ascl2|Bach1|Bach2|E2A|HEN1|Lmo2-complex|Mef2|Myf|Tal1
ENSG00000029559,Arid3a|Foxa|Foxd1|Foxj2|LXR|MIF-1|Pou2f1
ENSG00000029639,Barx1|Elk1|Ets|FEV|GABP|Hoxd8|Msx-1|Nrf-1|Sp1|Tgif1|znf143
ENSG00000029725,E2F|HEB|Klf7|NR4A2|Nrf-1|Nrf-2|Sp1|Sp4|Stra13|TCF11::MafG
ENSG00000029993,ATF3|Ascl2|CACD|Jundm2|NF-Y|SF1|YY1
ENSG00000030066,KROX|Klf7|Sp1|Sp4
ENSG00000030110,CTCF|Ets|GCNF|Irf|SF1
ENSG00000030304,E2A|Ehf|Ets|Foxc1|GABP|GCNF|Gbx2|HEB|Irf|Lhx3|MafK|Mef2|Myf|NR3C|Nkx6-1|PPARG|PPAR|Pdx1|TEF-1|Tel2|Zic
ENSG00000030419,AP-1|Arid3a|CACD|CDP|CTCF|Dlx3|E2A|Elf1|FEV|FXR|Hoxa9|Irf|Klf7|Lhx3|Mrg1::Hoxa9|Mrg|Myf|NR3C|Pdx1|Pou2f1|Pou6f1|RREB-1|STAT|Six|Sp1|Tcf|Tgif1
ENSG00000030582,CTCF|HEB|NF-Y|PU.1|RREB-1
ENSG00000031003,CACD|Ebox|Foxd1|HEN1|Hoxb13|KROX|Klf7|Nrf-1|Pdx1|Sp4|Stra13
ENSG00000031081,Err-alpha|Ets|HNF4|Irf|KROX|LRH1|Maf|NERF1a|NF-kappaB|Nrf-2|PPARG|PPAR|Pdx1|Pou5f1|RORalpha1|RREB-1|RXR::LXR|SF1|Sp1|Sp4
ENSG00000031544,E2A|Hsf
ENSG00000031691,Ehf|GABP|Pou2f1|Pou3f2|Spdef|Tel2
ENSG00000031698,Arid3a|CACD|Ets|GABP|Hoxa5|Hoxb4|Hoxc6|Lhx3|Mrg|NF-Y|NF-kappaB|NRSF|Nkx6-1|Nrf-1|Octamer|Pou5f1|Prrx2|Sox|Sp1|Tcf
ENSG00000031823,AP-4|E2F|Egr|GABP|INSM1|Mef2|NERF1a|Nrf-1|Sp1|Sp4|znf143
