EnsemblId,TranscriptionFactorBindingSites
ENSG00000005249,Myf
ENSG00000005249,Myf
ENSG00000005249,NR4A2
ENSG00000005249,Osf2
ENSG00000005249,PPARG
ENSG00000005249,PPAR
ENSG00000005249,Pou2f1
ENSG00000005249,Pou2f1
ENSG00000005249,RAR
ENSG00000005249,RORalpha1
ENSG00000005249,RREB-1
ENSG00000005249,Rfx
ENSG00000005249,Rfx
ENSG00000005249,TEF-1
ENSG00000005302,CTCF
ENSG00000005302,Crx
ENSG00000005302,Nrf-1
ENSG00000005302,OTX
ENSG00000005339,CREB
ENSG00000005339,Elf1
ENSG00000005339,Klf7
ENSG00000005339,Lmo2-complex
ENSG00000005339,MIF-1
ENSG00000005339,Myf
ENSG00000005339,Sp1
ENSG00000005339,Sp4
ENSG00000005339,YY1
ENSG00000005379,Hsf
ENSG00000005379,LF-A1
ENSG00000005379,MIF-1
ENSG00000005379,RREB-1
ENSG00000005379,Rfx
ENSG00000005379,Rfx
ENSG00000005381,AP-4
ENSG00000005381,Elf1
ENSG00000005381,FEV
ENSG00000005381,Klf7
ENSG00000005381,Myf
ENSG00000005381,PU.1
ENSG00000005381,RREB-1
ENSG00000005381,Tal1
ENSG00000005421,Ascl2
ENSG00000005421,Bach1
ENSG00000005421,CTCF
ENSG00000005421,Foxc1
ENSG00000005421,Foxo
ENSG00000005421,HEB
ENSG00000005421,Klf7
ENSG00000005421,PPARG
ENSG00000005421,PPARG
ENSG00000005421,Pbx-1
ENSG00000005421,Pou2f1
ENSG00000005421,RP58
ENSG00000005421,Sp1
ENSG00000005421,Tal1
ENSG00000005421,Tal1beta
ENSG00000005436,Myf
ENSG00000005436,Pou2f1
ENSG00000005436,RAR
ENSG00000005436,Zfp161
ENSG00000005448,E2A
ENSG00000005448,KROX
ENSG00000005448,Klf7
ENSG00000005448,Mrg
ENSG00000005448,NERF1a
ENSG00000005448,Sp1
ENSG00000005448,Tgif1
ENSG00000005513,GLI
ENSG00000005513,Klf7
ENSG00000005513,Myc
ENSG00000005513,Sp1
ENSG00000005513,Sp4
ENSG00000005513,Zfp161
ENSG00000005513,Zic
ENSG00000005513,Zic
ENSG00000005513,Zic
ENSG00000005700,Barhl1
ENSG00000005700,Barx1
ENSG00000005700,Barx2
ENSG00000005700,E2F
ENSG00000005700,GCNF
ENSG00000005700,Gbx1
ENSG00000005700,Hoxb7
ENSG00000005700,Isl2
ENSG00000005700,Lhx3
ENSG00000005700,Lhx4
ENSG00000005700,Msx2
ENSG00000005700,NF-Y
ENSG00000005700,Nobox
ENSG00000005700,Obox6
ENSG00000005700,Pou2f1
ENSG00000005700,Pou6f1
ENSG00000005700,Prrx2
ENSG00000005700,Sp4
ENSG00000005810,Arid3a
ENSG00000005810,CTCF
ENSG00000005810,Dbx2
ENSG00000005810,Duxl
ENSG00000005810,En-1
ENSG00000005810,Err-alpha
ENSG00000005810,Esx1
ENSG00000005810,Ets
ENSG00000005810,Foxj2
ENSG00000005810,GATA
ENSG00000005810,Gbx2
ENSG00000005810,Gfi1
ENSG00000005810,HNF1
ENSG00000005810,HNF1
ENSG00000005810,HNF6
ENSG00000005810,Hlxb9
ENSG00000005810,Hmx
ENSG00000005810,Hoxa3
ENSG00000005810,Hoxa5
ENSG00000005810,Hoxb4
ENSG00000005810,Hoxd8
ENSG00000005810,Hsf
ENSG00000005810,Irf
ENSG00000005810,Isl2
ENSG00000005810,Isx
ENSG00000005810,Lhx3
ENSG00000005810,Lhx4
ENSG00000005810,Mef2
ENSG00000005810,Mrg
ENSG00000005810,Msx2
ENSG00000005810,NF-Y
ENSG00000005810,NF-Y
ENSG00000005810,Ncx
ENSG00000005810,Nkx6-1
ENSG00000005810,Nkx6-1
ENSG00000005810,Octamer
ENSG00000005810,Pax-6
ENSG00000005810,Pax7
ENSG00000005810,Pbx-1
ENSG00000005810,Pbx-1
ENSG00000005810,Pbx-1
ENSG00000005810,Pdx1
ENSG00000005810,Pdx1
ENSG00000005810,Pou2f1
ENSG00000005810,Pou2f1
ENSG00000005810,Pou2f1
ENSG00000005810,Pou3f2
ENSG00000005810,Prrx1
ENSG00000005810,Prrx2
ENSG00000005810,RORalpha1
ENSG00000005810,RREB-1
ENSG00000005810,Sp1
ENSG00000005810,Tgif1
ENSG00000005810,Tgif1
ENSG00000005810,Vax2
ENSG00000005810,YY1
ENSG00000005812,Err-alpha
ENSG00000005812,Hsf
ENSG00000005812,NF-I
ENSG00000005812,OTX
ENSG00000005812,Pax-6
ENSG00000005812,Pou4f3
ENSG00000005812,RORalpha1
ENSG00000005812,SF1
ENSG00000005812,Zfp161
ENSG00000005844,NF-kappaB
ENSG00000005844,NF-kappaB
ENSG00000005882,Arnt
ENSG00000005882,CTCF
ENSG00000005882,Ets
ENSG00000005882,HEB
ENSG00000005882,HEN1
ENSG00000005882,Myc
ENSG00000005882,Myc
ENSG00000005882,Myf
ENSG00000005882,Myf
ENSG00000005882,NF-Y
ENSG00000005882,Sp1
ENSG00000005882,Sp4
ENSG00000005884,AP-4
ENSG00000005884,Ascl2
ENSG00000005884,CACD
ENSG00000005884,E2A
ENSG00000005884,Foxa
ENSG00000005884,Foxj2
ENSG00000005884,GABP
ENSG00000005884,GABP
ENSG00000005884,HNF4
ENSG00000005884,Myf
ENSG00000005884,Sp1
ENSG00000005884,Sp4
ENSG00000005884,TEF-1
ENSG00000005884,Zfp161
ENSG00000005889,Ascl2
ENSG00000005889,CTCF
ENSG00000005889,Dlx5
ENSG00000005889,Mef2
ENSG00000005889,Mef2
ENSG00000005889,Nanog
ENSG00000005889,Nkx1-1
ENSG00000005889,Pou6f1
ENSG00000005889,YY1
ENSG00000005889,YY1
ENSG00000005889,YY1
ENSG00000005893,CTCF
ENSG00000005893,HNF4
ENSG00000005893,HNF4
ENSG00000005893,Hoxa3
ENSG00000005893,Hoxb4
ENSG00000005893,Hoxd8
ENSG00000005893,Klf7
ENSG00000005893,Nkx2
ENSG00000005893,Nrf-2
ENSG00000005893,Pou2f1
ENSG00000005893,Pou4f3
ENSG00000005893,RP58
ENSG00000005893,RREB-1
ENSG00000005893,Rfx
ENSG00000005893,Rfx
ENSG00000005893,Sp1
ENSG00000005893,Sp4
ENSG00000005893,YY1
ENSG00000005893,Zic
ENSG00000005955,Foxa
ENSG00000005955,KROX
ENSG00000005955,Klf7
ENSG00000005955,LF-A1
ENSG00000005955,NF-Y
ENSG00000005955,NF-Y
ENSG00000005955,NF-kappaB
ENSG00000005955,NF-kappaB
ENSG00000005955,SF1
ENSG00000005955,Sp1
ENSG00000005955,Sp4
ENSG00000005955,YY1
ENSG00000005961,Elf1
ENSG00000005961,Ets
ENSG00000005961,Ets
ENSG00000005961,Ets
ENSG00000005961,GATA
ENSG00000005961,NERF1a
ENSG00000005961,NF-kappaB
ENSG00000005961,Nrf-2
ENSG00000005961,PU.1
ENSG00000006007,Elk1
ENSG00000006007,Ets
ENSG00000006007,GABP
ENSG00000006007,GABP
ENSG00000006007,GABP
ENSG00000006007,GATA
ENSG00000006007,NF-Y
ENSG00000006007,NF-Y
ENSG00000006007,NF-Y
ENSG00000006007,Nrf-2
ENSG00000006007,Rfx
ENSG00000006007,Sp1
ENSG00000006007,Tgif1
ENSG00000006007,YY1
ENSG00000006015,CTCF
ENSG00000006015,Klf7
ENSG00000006015,Sp1
ENSG00000006015,Sp4
ENSG00000006016,Eomes
ENSG00000006016,Hoxc10
ENSG00000006016,Klf7
ENSG00000006016,Nkx6-1
ENSG00000006016,Sp1
ENSG00000006016,Sp4
ENSG00000006016,TBX5
ENSG00000006025,AP-1
ENSG00000006025,AP-1
ENSG00000006025,Ascl2
ENSG00000006025,E2A
ENSG00000006025,HEN1
ENSG00000006025,HEN1
ENSG00000006025,Klf7
ENSG00000006025,Nrf-2
ENSG00000006025,Olf-1
ENSG00000006025,Pou5f1
ENSG00000006025,RREB-1
ENSG00000006025,Sp1
ENSG00000006025,TLX1::NFIC
ENSG00000006025,Tal1
ENSG00000006042,Zfp161
ENSG00000006042,Zic
ENSG00000006042,Zic
ENSG00000006047,AREB6
ENSG00000006047,E2F
ENSG00000006047,Ebox
ENSG00000006047,Elf1
ENSG00000006047,Ets
ENSG00000006047,FEV
ENSG00000006047,Gsc
ENSG00000006047,HNF4
ENSG00000006047,Klf7
ENSG00000006047,Myc
ENSG00000006047,Myc
ENSG00000006047,RAR
ENSG00000006047,Sp1
ENSG00000006047,Sp4
ENSG00000006047,Stra13
ENSG00000006047,Tal1
ENSG00000006059,ATF
ENSG00000006059,CACD
ENSG00000006059,CREB
ENSG00000006059,Ets
ENSG00000006059,Hoxa13
ENSG00000006059,NRSF
ENSG00000006059,Octamer
ENSG00000006059,Pou2f1
ENSG00000006062,AP-1
ENSG00000006062,CTCF
ENSG00000006062,Egr
ENSG00000006062,Egr
ENSG00000006062,KROX
ENSG00000006062,Klf7
ENSG00000006062,Myf
ENSG00000006062,NF-Y
ENSG00000006062,NF-Y
ENSG00000006062,Nrf-1
ENSG00000006062,Rfx
ENSG00000006062,STAT
ENSG00000006062,STAT
ENSG00000006062,Sp1
ENSG00000006062,Sp4
ENSG00000006062,Tal1beta
ENSG00000006071,Elk1
ENSG00000006071,Eomes
ENSG00000006071,GABP
ENSG00000006071,NRSF
ENSG00000006075,STAT
ENSG00000006075,Srf
ENSG00000006114,AP-4
ENSG00000006114,Arnt
ENSG00000006114,Ascl2
ENSG00000006114,E2A
ENSG00000006114,E2A
ENSG00000006114,E2F
ENSG00000006114,Ebox
ENSG00000006114,GABP
ENSG00000006114,GABP
ENSG00000006114,HEB
ENSG00000006114,Klf7
ENSG00000006114,Myc
ENSG00000006114,Myc
ENSG00000006114,NF-Y
ENSG00000006114,STAT
ENSG00000006114,Sp1
ENSG00000006114,Stra13
ENSG00000006114,Tel2
ENSG00000006114,Zfp161
ENSG00000006116,Dbx2
ENSG00000006116,GATA
ENSG00000006116,KROX
ENSG00000006116,LXR
ENSG00000006116,LXR
ENSG00000006116,Mrg1::Hoxa9
ENSG00000006116,NF-kappaB
ENSG00000006116,NRSF
ENSG00000006116,NRSF
ENSG00000006116,NRSF
ENSG00000006116,Nkx6-1
ENSG00000006116,RXR
ENSG00000006118,E2A
ENSG00000006118,Myf
ENSG00000006118,Myf
ENSG00000006118,SF1
ENSG00000006125,AP-1
ENSG00000006125,AP-2
ENSG00000006125,ATF3
ENSG00000006125,ATF4
ENSG00000006125,ATF
ENSG00000006125,ATF
ENSG00000006125,ATF
ENSG00000006125,CACD
ENSG00000006125,CREB
ENSG00000006125,CREB
ENSG00000006125,Elf3
ENSG00000006125,Ets
ENSG00000006125,Jundm2
ENSG00000006125,Klf7
ENSG00000006125,Nrf-2
ENSG00000006125,Osf2
ENSG00000006125,STAT
ENSG00000006125,TEF-1
ENSG00000006194,Ebox
ENSG00000006194,Ehf
ENSG00000006194,RREB-1
ENSG00000006194,Sp1
ENSG00000006210,Err-alpha
ENSG00000006210,Esr1
ENSG00000006210,GCNF
ENSG00000006210,MIF-1
ENSG00000006210,NERF1a
ENSG00000006210,NR4A2
ENSG00000006210,RREB-1
ENSG00000006210,Rfx
ENSG00000006210,SF1
ENSG00000006210,TLX1::NFIC
ENSG00000006282,ATF3
ENSG00000006282,LXR
ENSG00000006282,PPARG
ENSG00000006282,Sp1
ENSG00000006283,AP-4
ENSG00000006283,ATF3
ENSG00000006283,INSM1
ENSG00000006283,KROX
ENSG00000006283,Klf7
ENSG00000006283,Myc
ENSG00000006283,NF-Y
ENSG00000006283,NF-Y
ENSG00000006283,NF-kappaB
ENSG00000006283,RP58
ENSG00000006283,RREB-1
ENSG00000006283,Sp1
ENSG00000006283,Sp4
ENSG00000006283,TEF-1
ENSG00000006327,AP-1
ENSG00000006327,Bach1
ENSG00000006327,Bach2
ENSG00000006327,CTCF
ENSG00000006327,Egr
ENSG00000006327,Esr1
ENSG00000006327,HNF4
ENSG00000006327,INSM1
ENSG00000006327,Klf7
ENSG00000006327,RREB-1
ENSG00000006327,Sp1
ENSG00000006327,Sp4
ENSG00000006327,TEF-1
ENSG00000006432,Ebox
ENSG00000006432,Klf7
ENSG00000006432,Myf
ENSG00000006432,NF-Y
ENSG00000006432,NF-Y
ENSG00000006432,Sp1
ENSG00000006432,Sp4
ENSG00000006451,AP-1
ENSG00000006451,Elf1
ENSG00000006451,Ets
ENSG00000006451,Ets
ENSG00000006451,Ets
ENSG00000006451,NR4A2
ENSG00000006451,RP58
ENSG00000006451,SF1
ENSG00000006451,Sp1
ENSG00000006451,Tal1beta
ENSG00000006451,YY1
ENSG00000006451,YY1
ENSG00000006451,YY1
ENSG00000006451,YY1
ENSG00000006468,AP-4
ENSG00000006468,Arid3a
ENSG00000006468,CHX10
ENSG00000006468,CTCF
ENSG00000006468,Cdx2
ENSG00000006468,Dlx2
ENSG00000006468,Dlx5
ENSG00000006468,E2A
ENSG00000006468,Ebox
ENSG00000006468,Egr
ENSG00000006468,Elf3
ENSG00000006468,Elk1
ENSG00000006468,Err-alpha
ENSG00000006468,Esr1
ENSG00000006468,Foxj2
ENSG00000006468,GATA
ENSG00000006468,GCNF
ENSG00000006468,HNF4
ENSG00000006468,HNF6
ENSG00000006468,Hoxa10
ENSG00000006468,Hoxa5
ENSG00000006468,Hoxb9
ENSG00000006468,Irf
ENSG00000006468,KROX
ENSG00000006468,LF-A1
ENSG00000006468,Lhx3
ENSG00000006468,Lhx4
ENSG00000006468,Mef2
ENSG00000006468,Mef2
ENSG00000006468,Msx2
ENSG00000006468,Myc
ENSG00000006468,Myc
ENSG00000006468,Myf
ENSG00000006468,Myf
ENSG00000006468,NF-I
ENSG00000006468,Nkx6-1
ENSG00000006468,OTX
ENSG00000006468,Octamer
ENSG00000006468,Osf2
ENSG00000006468,PPARG
ENSG00000006468,PU.1
ENSG00000006468,Pou2f1
ENSG00000006468,Pou2f1
ENSG00000006468,Pou2f1
ENSG00000006468,Pou2f1
ENSG00000006468,Pou5f1
ENSG00000006468,RAR
ENSG00000006468,Rfx
ENSG00000006468,Rfx
ENSG00000006468,STAT
ENSG00000006468,Sox
ENSG00000006468,Sox
ENSG00000006468,Sp1
ENSG00000006468,Sp4
ENSG00000006468,Srf
ENSG00000006468,YY1
ENSG00000006468,Zfp161
ENSG00000006555,E2A
ENSG00000006555,Sp1
ENSG00000006607,Hsf
ENSG00000006607,NF-Y
ENSG00000006607,PPARG
ENSG00000006607,PU.1
ENSG00000006607,Rfx
ENSG00000006607,Sp1
ENSG00000006611,Irf
ENSG00000006611,Klf7
ENSG00000006611,Sp1
ENSG00000006611,Sp4
ENSG00000006625,Hmx
ENSG00000006625,Hoxb8
ENSG00000006625,Hoxd8
ENSG00000006625,NF-Y
ENSG00000006625,NF-Y
ENSG00000006625,NF-Y
ENSG00000006625,Nkx6-1
ENSG00000006638,Egr
ENSG00000006638,Ets
ENSG00000006638,Klf7
ENSG00000006638,Sp1
ENSG00000006638,Sp4
ENSG00000006695,Elk1
ENSG00000006695,GABP
ENSG00000006695,GABP
ENSG00000006695,HNF6
ENSG00000006695,Myc
ENSG00000006695,PPARG
ENSG00000006695,RAR
ENSG00000006695,Sp1
ENSG00000006695,Sp4
ENSG00000006695,Tcf
ENSG00000006695,Tel2
ENSG00000006695,YY1
ENSG00000006695,YY1
ENSG00000006704,Arnt
ENSG00000006704,Ascl2
ENSG00000006704,CDP
ENSG00000006704,CTCF
ENSG00000006704,Egr
ENSG00000006704,Err-alpha
ENSG00000006704,Foxd3
ENSG00000006704,GCNF
ENSG00000006704,GLI
ENSG00000006704,NR4A2
ENSG00000006704,Pou6f1
ENSG00000006704,RORalpha1
ENSG00000006704,SF1
ENSG00000006704,Sp1
ENSG00000006704,Sp4
ENSG00000006704,Tgif1
ENSG00000006704,Zic
ENSG00000006704,Zic
ENSG00000006704,Zic
ENSG00000006712,ATF3
ENSG00000006712,ATF4
ENSG00000006712,ATF
ENSG00000006712,CREB
ENSG00000006712,Jundm2
ENSG00000006712,NF-Y
ENSG00000006712,STAT
ENSG00000006712,Sp4
ENSG00000006715,Arid3a
ENSG00000006715,CDP
ENSG00000006715,CTCF
ENSG00000006715,Ehf
ENSG00000006715,Elf3
ENSG00000006715,Eomes
ENSG00000006715,Esr1
ENSG00000006715,Foxa
ENSG00000006715,Foxd3
ENSG00000006715,Foxj2
ENSG00000006715,HNF6
ENSG00000006715,Hoxa5
ENSG00000006715,Hoxc6
ENSG00000006715,Hoxd8
ENSG00000006715,Irf
ENSG00000006715,Jundm2
ENSG00000006715,Lhx3
ENSG00000006715,Mrg
ENSG00000006715,NR4A2
ENSG00000006715,Nkx2
ENSG00000006715,Nkx6-1
ENSG00000006715,Octamer
ENSG00000006715,Pbx
ENSG00000006715,Pou2f1
ENSG00000006715,Pou2f1
ENSG00000006715,RAR
ENSG00000006715,RORalpha1
ENSG00000006715,RORalpha1
ENSG00000006715,Rfx
ENSG00000006715,Rfx
ENSG00000006715,STAT
ENSG00000006715,Tcf
ENSG00000006715,Tcf
ENSG00000006715,znf143
ENSG00000006740,Barhl1
ENSG00000006740,Dbx1
ENSG00000006740,Dbx2
ENSG00000006740,E2F
ENSG00000006740,En-1
ENSG00000006740,Esx1
ENSG00000006740,Foxa
ENSG00000006740,HEN1
ENSG00000006740,Hlx1
ENSG00000006740,Hmx
ENSG00000006740,Hoxb4
ENSG00000006740,Hoxd8
ENSG00000006740,Isl2
ENSG00000006740,Lhx3
ENSG00000006740,Msx-1
ENSG00000006740,Myf
ENSG00000006740,Myf
ENSG00000006740,NF-kappaB
ENSG00000006740,NR4A2
ENSG00000006740,Octamer
ENSG00000006740,Pax-6
ENSG00000006740,Pou3f2
ENSG00000006740,Pou3f4
ENSG00000006740,RORalpha1
ENSG00000006740,Rfx
ENSG00000006740,Rfx
ENSG00000006740,STAT
ENSG00000006744,AP-1
ENSG00000006744,CTCF
ENSG00000006744,Egr
ENSG00000006744,GABP
ENSG00000006744,Klf7
ENSG00000006744,NF-Y
ENSG00000006744,NF-Y
ENSG00000006744,PPARG
ENSG00000006744,Sp1
ENSG00000006747,Arid3a
ENSG00000006747,CTCF
ENSG00000006747,Elf3
ENSG00000006747,En-1
ENSG00000006747,GATA
ENSG00000006747,Hoxa7
ENSG00000006747,Hoxb4
ENSG00000006747,Hoxb7
ENSG00000006747,Isl2
ENSG00000006747,Lhx3
ENSG00000006747,Nkx6-1
ENSG00000006747,Nkx6-1
ENSG00000006747,Osf2
ENSG00000006747,Pbx-1
ENSG00000006747,Pou6f1
ENSG00000006747,Prrx2
ENSG00000006747,RP58
ENSG00000006747,RREB-1
ENSG00000006747,Tal1
ENSG00000006757,ATF3
ENSG00000006757,ATF
ENSG00000006757,ATF
ENSG00000006757,ATF
ENSG00000006757,CREB
ENSG00000006757,CREB
ENSG00000006757,GABP
ENSG00000006757,GABP
ENSG00000006757,Hoxa7
ENSG00000006757,Jundm2
ENSG00000006757,Lhx3
ENSG00000006757,Nkx6-1
ENSG00000006757,RAR
ENSG00000006757,STAT
ENSG00000006788,Hsf
ENSG00000006788,LXR
ENSG00000006788,Mef2
ENSG00000006831,Ascl2
ENSG00000006831,Elk1
ENSG00000006831,Ets
ENSG00000006831,GABP
ENSG00000006831,GABP
ENSG00000006831,Nrf-2
ENSG00000006831,Pou2f1
ENSG00000006837,Ets
ENSG00000006837,GABP
ENSG00000007001,Barx2
ENSG00000007001,CHX10
ENSG00000007001,Dbx2
ENSG00000007001,En-1
ENSG00000007001,Err-alpha
ENSG00000007001,Ets
ENSG00000007001,Foxa
ENSG00000007001,HNF4
ENSG00000007001,HNF4
ENSG00000007001,HNF4
ENSG00000007001,Hlx1
ENSG00000007001,Hoxa3
ENSG00000007001,Hoxa7
ENSG00000007001,Hoxb4
ENSG00000007001,Hoxb7
ENSG00000007001,Hoxb8
ENSG00000007001,Hoxc6
ENSG00000007001,Hoxc9
ENSG00000007001,Hoxd8
ENSG00000007001,Lhx3
ENSG00000007001,Lhx3
ENSG00000007001,Lhx4
ENSG00000007001,MafB
ENSG00000007001,Msx-1
ENSG00000007001,Nkx6-1
ENSG00000007001,Nkx6-1
ENSG00000007001,OTX
ENSG00000007001,Otx2
ENSG00000007001,PPARG
ENSG00000007001,Pax-6
ENSG00000007001,Pou2f1
ENSG00000007001,Pou3f2
ENSG00000007001,Pou3f4
ENSG00000007001,Pou4f3
ENSG00000007001,Prrx1
ENSG00000007001,Prrx2
ENSG00000007001,RAR
ENSG00000007001,RORalpha1
ENSG00000007001,RXR::LXR
ENSG00000007038,Hsf
ENSG00000007038,Hsf
ENSG00000007038,TLX1::NFIC
ENSG00000007047,PPARG
ENSG00000007047,Sp1
ENSG00000007062,Ascl2
ENSG00000007062,Lmo2-complex
ENSG00000007062,Myf
ENSG00000007062,Myf
ENSG00000007168,ATF3
ENSG00000007168,ATF4
ENSG00000007168,ATF
ENSG00000007168,ATF
ENSG00000007168,ATF
ENSG00000007168,Arid3a
ENSG00000007168,Barx1
ENSG00000007168,CREB
ENSG00000007168,Hoxb9
ENSG00000007168,KROX
ENSG00000007168,NF-Y
ENSG00000007168,Nrf-2
ENSG00000007168,Nrf-2
ENSG00000007168,RREB-1
ENSG00000007168,Sp1
ENSG00000007168,TCF11::MafG
ENSG00000007168,Tal1
ENSG00000007168,YY1
ENSG00000007171,HEB
ENSG00000007171,Hoxc9
ENSG00000007171,NF-kappaB
ENSG00000007171,Pou2f1
ENSG00000007174,Arid3a
ENSG00000007174,Egr
ENSG00000007174,Ets
ENSG00000007174,GCNF
ENSG00000007174,HNF6
ENSG00000007174,Isx
ENSG00000007174,Klf7
ENSG00000007174,NF-I
ENSG00000007174,NR3C
ENSG00000007174,Pax7
ENSG00000007174,Pbx-1
ENSG00000007174,Pbx-1
ENSG00000007174,Pbx-1
ENSG00000007174,Phox2a
ENSG00000007174,RAR
ENSG00000007174,Rfx
ENSG00000007174,Sp1
ENSG00000007174,Sp4
ENSG00000007174,Tcf
ENSG00000007202,CTCF
ENSG00000007202,Elf1
ENSG00000007202,Err-alpha
ENSG00000007202,GABP
ENSG00000007202,KROX
ENSG00000007202,PPARG
ENSG00000007202,Sp1
ENSG00000007202,Sp4
ENSG00000007202,Tal1
ENSG00000007202,Zfp161
ENSG00000007216,Ets
ENSG00000007216,HNF1
ENSG00000007216,Hsf
ENSG00000007216,Nrf-2
ENSG00000007216,RAR
ENSG00000007216,RXR::LXR
ENSG00000007216,Tal1
ENSG00000007237,FEV
ENSG00000007237,GCNF
ENSG00000007237,HEB
ENSG00000007237,HEN1
ENSG00000007237,Klf7
ENSG00000007237,LRH1
ENSG00000007237,NERF1a
ENSG00000007237,Olf-1
ENSG00000007237,RORalpha1
ENSG00000007237,RREB-1
ENSG00000007237,Rfx
ENSG00000007237,SF1
ENSG00000007237,STAT
ENSG00000007237,Sp1
ENSG00000007237,Sp4
ENSG00000007255,CACD
ENSG00000007255,Ehf
ENSG00000007255,NF-Y
ENSG00000007255,NF-Y
ENSG00000007255,Sp1
ENSG00000007255,Sp4
ENSG00000007255,Spdef
ENSG00000007264,Bach1
ENSG00000007264,E2A
ENSG00000007264,Elf1
ENSG00000007264,Err-alpha
ENSG00000007264,HNF4
ENSG00000007264,MIF-1
ENSG00000007264,RORalpha1
ENSG00000007264,Rfx
ENSG00000007264,Rfx
ENSG00000007264,SF1
ENSG00000007264,Sp1
ENSG00000007312,ATF3
ENSG00000007312,Elf1
ENSG00000007312,Ets
ENSG00000007312,Ets
ENSG00000007312,HEN1
ENSG00000007312,HNF4
ENSG00000007312,HNF4
ENSG00000007312,Klf7
ENSG00000007312,NERF1a
ENSG00000007312,NF-I
ENSG00000007312,NR3C
ENSG00000007312,Olf-1
ENSG00000007312,PU.1
ENSG00000007312,RP58
ENSG00000007312,Sp1
ENSG00000007312,Sp4
ENSG00000007312,Tal1beta
ENSG00000007314,Ascl2
ENSG00000007314,E2A
ENSG00000007314,HEN1
ENSG00000007314,HEN1
ENSG00000007314,Klf7
ENSG00000007314,Myf
ENSG00000007341,Bsx
ENSG00000007341,Elf1
ENSG00000007341,Elf3
ENSG00000007341,FEV
ENSG00000007341,Foxk1
ENSG00000007341,HNF1
ENSG00000007341,HNF4
ENSG00000007341,HNF4
ENSG00000007341,Hoxb3
ENSG00000007341,Mef2
ENSG00000007341,NR3C
ENSG00000007341,PU.1
ENSG00000007341,Pbx-1
ENSG00000007341,Pbx-1
ENSG00000007341,Pbx-1
ENSG00000007341,Pou2f1
ENSG00000007341,Pou4f3
ENSG00000007341,Pou6f1
ENSG00000007341,RAR
ENSG00000007341,Rfx
ENSG00000007341,Tal1
ENSG00000007350,Err-alpha
ENSG00000007350,NR3C
ENSG00000007350,NR3C
ENSG00000007350,NR4A2
ENSG00000007372,AREB6
ENSG00000007372,ATF3
ENSG00000007372,ATF4
ENSG00000007372,ATF
ENSG00000007372,ATF
ENSG00000007372,Barx1
ENSG00000007372,CDP
ENSG00000007372,CHX10
ENSG00000007372,CREB
ENSG00000007372,CTCF
ENSG00000007372,Cdx2
ENSG00000007372,Crx
ENSG00000007372,Dbx1
ENSG00000007372,E2A
ENSG00000007372,E2F
ENSG00000007372,Ebox
ENSG00000007372,Egr
ENSG00000007372,Egr
ENSG00000007372,Elk1
ENSG00000007372,Ets
ENSG00000007372,Ets
ENSG00000007372,Foxj2
ENSG00000007372,GABP
ENSG00000007372,GABP
ENSG00000007372,GATA
ENSG00000007372,GATA
ENSG00000007372,Gbx2
ENSG00000007372,Gsc
ENSG00000007372,HEN1
ENSG00000007372,HNF4
ENSG00000007372,HNF6
ENSG00000007372,Hoxa5
ENSG00000007372,Hoxa9
ENSG00000007372,Hoxb13
ENSG00000007372,Hoxb6
ENSG00000007372,Hoxb9
ENSG00000007372,Hoxd8
ENSG00000007372,Isx
ENSG00000007372,Jundm2
ENSG00000007372,KROX
ENSG00000007372,Klf7
ENSG00000007372,LF-A1
ENSG00000007372,LXR
ENSG00000007372,LXR
ENSG00000007372,Lhx3
ENSG00000007372,Lhx8
ENSG00000007372,MafB
ENSG00000007372,Mrg
ENSG00000007372,Msx2
ENSG00000007372,Myf
ENSG00000007372,NF-E2
ENSG00000007372,NF-Y
ENSG00000007372,NF-Y
ENSG00000007372,NR4A2
ENSG00000007372,Nkx2
ENSG00000007372,Nkx2
ENSG00000007372,Obox3
ENSG00000007372,Obox6
ENSG00000007372,Octamer
ENSG00000007372,Osf2
ENSG00000007372,Otx2
ENSG00000007372,PU.1
ENSG00000007372,Pax-4
ENSG00000007372,Pax-5
ENSG00000007372,Pou2f1
ENSG00000007372,Pou2f1
ENSG00000007372,Pou2f1
ENSG00000007372,Pou3f3
ENSG00000007372,Pou4f3
ENSG00000007372,Pou5f1
ENSG00000007372,Prrx2
ENSG00000007372,RAR
ENSG00000007372,RORalpha1
ENSG00000007372,RORalpha1
ENSG00000007372,RORalpha1
ENSG00000007372,RREB-1
ENSG00000007372,Rfx
ENSG00000007372,Sp1
ENSG00000007372,Sp4
ENSG00000007372,Srf
ENSG00000007372,YY1
ENSG00000007372,YY1
ENSG00000007376,E2F
ENSG00000007376,E2F
ENSG00000007376,NF-Y
ENSG00000007376,Sp1
ENSG00000007376,Sp4
ENSG00000007384,CTCF
ENSG00000007384,E2A
ENSG00000007384,E2A
ENSG00000007384,Ehf
ENSG00000007384,Elk1
ENSG00000007384,Ets
ENSG00000007384,Ets
ENSG00000007384,GABP
ENSG00000007384,NERF1a
ENSG00000007384,NF-kappaB
ENSG00000007384,Nrf-1
ENSG00000007384,RP58
ENSG00000007384,RREB-1
ENSG00000007384,Sp1
ENSG00000007384,TEF-1
ENSG00000007384,TLX1::NFIC
ENSG00000007384,Tel2
ENSG00000007384,Zfp161
ENSG00000007392,Ets
ENSG00000007516,ATF4
ENSG00000007516,Klf7
ENSG00000007516,PU.1
