Gene stable ID	HGNC symbol
ENSG00000125611	CHCHD5
ENSG00000280563	NXN
ENSG00000089472	HEPH
ENSG00000134313	KIDINS220
ENSG00000253598	SLC10A5
ENSG00000173198	CYSLTR1
ENSG00000188373	C10orf99
ENSG00000085382	HACE1
ENSG00000204764	RANBP17
ENSG00000144504	ANKMY1
ENSG00000144043	TEX261
ENSG00000182107	TMEM30B
ENSG00000157087	ATP2B2
ENSG00000167470	MIDN
ENSG00000167419	LPO
ENSG00000108244	KRT23
ENSG00000004948	CALCR
ENSG00000063180	CA11
ENSG00000148482	SLC39A12
ENSG00000127588	GNG13
ENSG00000143869	GDF7
ENSG00000128791	TWSG1
ENSG00000139180	NDUFA9
ENSG00000254772	EEF1G
ENSG00000235132	OR2H1
ENSG00000091009	RBM27
ENSG00000165264	NDUFB6
ENSG00000078589	P2RY10
ENSG00000152213	ARL11
ENSG00000278312	LENG9
ENSG00000177600	RPLP2
ENSG00000112159	MDN1
ENSG00000130035	GALNT8
ENSG00000144136	SLC20A1
ENSG00000276482	SLC12A7
ENSG00000108439	PNPO
ENSG00000175065	DSG4
ENSG00000123179	EBPL
ENSG00000124802	EEF1E1
ENSG00000081014	AP4E1
ENSG00000172987	HPSE2
ENSG00000130204	TOMM40
ENSG00000213903	LTB4R
ENSG00000275754	OR2T2
ENSG00000275848	KIR2DL4
ENSG00000229314	ORM1
ENSG00000090372	STRN4
ENSG00000132688	NES
ENSG00000236843	NRM
ENSG00000169330	KIAA1024
ENSG00000159733	ZFYVE28
ENSG00000143320	CRABP2
ENSG00000149633	KIAA1755
ENSG00000119900	OGFRL1
ENSG00000184307	ZDHHC23
ENSG00000004809	SLC22A16
ENSG00000042753	AP2S1
ENSG00000171595	DNAI2
ENSG00000275111	ZNF2
ENSG00000169962	TAS1R3
ENSG00000070190	DAPP1
ENSG00000136371	MTHFS
ENSG00000163481	RNF25
ENSG00000106330	MOSPD3
ENSG00000057935	MTA3
ENSG00000241779	RPP21
ENSG00000151092	NGLY1
ENSG00000160868	CYP3A4
ENSG00000174446	SNAPC5
ENSG00000242685	HLA-DMA
ENSG00000148688	RPP30
ENSG00000171735	CAMTA1
ENSG00000198798	MAGEB3
ENSG00000115307	AUP1
ENSG00000278634	LILRA2
ENSG00000277585	MUC4
ENSG00000180332	KCTD4
ENSG00000188687	SLC4A5
ENSG00000236967	RNF39
ENSG00000115944	COX7A2L
ENSG00000128294	TPST2
ENSG00000101298	SNPH
ENSG00000167653	PSCA
ENSG00000111652	COPS7A
ENSG00000185414	MRPL30
ENSG00000177706	FAM20C
ENSG00000105656	ELL
ENSG00000109689	STIM2
ENSG00000169189	NSMCE1
ENSG00000275600	PIGW
ENSG00000062096	ARSF
ENSG00000160908	ZNF394
ENSG00000160201	U2AF1
ENSG00000139151	PLCZ1
ENSG00000130349	C6orf203
ENSG00000182405	PGBD4
ENSG00000133874	RNF122
ENSG00000108551	RASD1
ENSG00000184350	MRGPRE
ENSG00000164707	SLC13A4
ENSG00000162300	ZFPL1
ENSG00000142252	GEMIN7
ENSG00000132879	FBXO44
ENSG00000227639	OR2W1
ENSG00000206301	HLA-DQA2
ENSG00000156671	SAMD8
ENSG00000100764	PSMC1
ENSG00000103226	NOMO3
ENSG00000164284	GRPEL2
ENSG00000130313	PGLS
ENSG00000221989	OR2A2
ENSG00000176978	DPP7
ENSG00000149380	P4HA3
ENSG00000104356	POP1
ENSG00000237881	C6orf10
ENSG00000090512	FETUB
ENSG00000196535	MYO18A
ENSG00000130818	ZNF426
ENSG00000146233	CYP39A1
ENSG00000081041	CXCL2
ENSG00000197223	C1D
ENSG00000278195	SSTR3
ENSG00000125648	SLC25A23
ENSG00000102125	TAZ
ENSG00000121481	RNF2
ENSG00000278461	MRPS36
ENSG00000163914	RHO
ENSG00000276395	KIR2DS4
ENSG00000131845	ZNF304
ENSG00000178229	ZNF543
ENSG00000100802	C14orf93
ENSG00000150361	KLHL1
ENSG00000157064	NMNAT2
ENSG00000013375	PGM3
ENSG00000110025	SNX15
ENSG00000185565	LSAMP
ENSG00000128886	ELL3
ENSG00000162783	IER5
ENSG00000168748	CA7
ENSG00000212938	KRTAP6-3
ENSG00000186977	KRTAP19-5
ENSG00000104341	LAPTM4B
ENSG00000145687	SSBP2
ENSG00000109163	GNRHR
ENSG00000154783	FGD5
ENSG00000145494	NDUFS6
ENSG00000157625	TAB3
ENSG00000100271	TTLL1
ENSG00000275744	SLC2A11
ENSG00000154832	CXXC1
ENSG00000275779	NTAN1
ENSG00000277429	SERF1B
ENSG00000198185	ZNF334
ENSG00000124469	CEACAM8
ENSG00000141316	SPACA3
ENSG00000120696	KBTBD7
ENSG00000162086	ZNF75A
ENSG00000138594	TMOD3
ENSG00000135999	EPC2
ENSG00000239590	OR1J4
ENSG00000204421	LY6G6C
ENSG00000139988	RDH12
ENSG00000214078	CPNE1
ENSG00000181896	ZNF101
ENSG00000099960	SLC7A4
ENSG00000135951	TSGA10
ENSG00000165886	UBTD1
ENSG00000163687	DNASE1L3
ENSG00000078487	ZCWPW1
ENSG00000005801	ZNF195
ENSG00000072042	RDH11
ENSG00000226404	LY6G5C
ENSG00000240694	PNMA2
ENSG00000189129	PLAC9
ENSG00000115109	EPB41L5
ENSG00000078804	TP53INP2
ENSG00000013016	EHD3
ENSG00000168081	PNOC
ENSG00000100348	TXN2
ENSG00000073969	NSF
ENSG00000171940	ZNF217
ENSG00000135312	HTR1B
ENSG00000197408	CYP2B6
ENSG00000105655	ISYNA1
ENSG00000276184	UPK3B
ENSG00000203326	ZNF525
ENSG00000171843	MLLT3
ENSG00000100461	RBM23
ENSG00000124356	STAMBP
ENSG00000105668	UPK1A
ENSG00000076382	SPAG5
ENSG00000007216	SLC13A2
ENSG00000125520	SLC2A4RG
ENSG00000187193	MT1X
ENSG00000277445	CPEB1
ENSG00000153086	ACMSD
ENSG00000122678	POLM
ENSG00000221882	OR3A2
ENSG00000180090	OR3A1
ENSG00000179855	GIPC3
ENSG00000206245	C6orf10
ENSG00000087111	PIGS
ENSG00000235773	NRM
ENSG00000198920	KIAA0753
ENSG00000133789	SWAP70
ENSG00000079215	SLC1A3
ENSG00000278016	TIGD5
ENSG00000171316	CHD7
ENSG00000142453	CARM1
ENSG00000163935	SFMBT1
ENSG00000186265	BTLA
ENSG00000175514	GPR152
ENSG00000154309	DISP1
ENSG00000140798	ABCC12
ENSG00000197888	UGT2B17
ENSG00000115204	MPV17
ENSG00000052344	PRSS8
ENSG00000162630	B3GALT2
ENSG00000141295	SCRN2
ENSG00000182180	MRPS16
ENSG00000170633	RNF34
ENSG00000104671	DCTN6
ENSG00000100246	DNAL4
ENSG00000198453	ZNF568
ENSG00000213551	DNAJC9
ENSG00000196388	INCA1
ENSG00000181616	OR52H1
ENSG00000052841	TTC17
ENSG00000179455	MKRN3
ENSG00000121236	TRIM6
ENSG00000124140	SLC12A5
ENSG00000166986	MARS
ENSG00000163739	CXCL1
ENSG00000069509	FUNDC1
ENSG00000131013	PPIL4
ENSG00000164825	DEFB1
ENSG00000136888	ATP6V1G1
ENSG00000183734	ASCL2
ENSG00000184903	IMMP2L
ENSG00000204681	GABBR1
ENSG00000122203	KIAA1191
ENSG00000115970	THADA
ENSG00000275841	LILRA3
ENSG00000170848	PSG6
ENSG00000112474	HSD17B8
ENSG00000132481	TRIM47
ENSG00000128694	OSGEPL1
ENSG00000129451	KLK10
ENSG00000275181	GPR20
ENSG00000229117	RPL41
ENSG00000140749	IGSF6
ENSG00000230885	MOG
ENSG00000101493	ZNF516
ENSG00000186318	BACE1
ENSG00000158470	B4GALT5
ENSG00000172154	OR8I2
ENSG00000233931	TRIM40
ENSG00000139874	SSTR1
ENSG00000165185	KIAA1958
ENSG00000102076	OPN1LW
ENSG00000115464	USP34
ENSG00000137806	NDUFAF1
ENSG00000109062	SLC9A3R1
ENSG00000198342	ZNF442
ENSG00000180900	SCRIB
ENSG00000116771	AGMAT
ENSG00000168314	MOBP
ENSG00000145920	CPLX2
ENSG00000173262	SLC2A14
ENSG00000188906	LRRK2
ENSG00000272325	NUDT3
ENSG00000184117	NIPSNAP1
ENSG00000171505	OR1N1
ENSG00000160216	AGPAT3
ENSG00000183475	ASB7
ENSG00000137269	LRRC1
ENSG00000047188	YTHDC2
ENSG00000178591	DEFB125
ENSG00000244462	RBM12
ENSG00000170689	HOXB9
ENSG00000165370	GPR101
ENSG00000173208	ABCD2
ENSG00000168329	CX3CR1
ENSG00000158417	EIF5B
ENSG00000197776	KLHDC1
ENSG00000176222	ZNF404
ENSG00000137818	RPLP1
ENSG00000175787	ZNF169
ENSG00000276887	TTYH1
ENSG00000104142	VPS18
ENSG00000146676	PURB
ENSG00000257591	ZNF625
ENSG00000165916	PSMC3
ENSG00000172795	DCP2
ENSG00000260873	SNTB2
ENSG00000164542	KIAA0895
ENSG00000104529	EEF1D
ENSG00000155097	ATP6V1C1
ENSG00000111679	PTPN6
ENSG00000107551	RASSF4
ENSG00000164796	CSMD3
ENSG00000166948	TGM6
ENSG00000106636	YKT6
ENSG00000165584	SSX3
ENSG00000130844	ZNF331
ENSG00000183979	NPB
ENSG00000175003	SLC22A1
ENSG00000105968	H2AFV
ENSG00000102243	VGLL1
ENSG00000108798	ABI3
ENSG00000141956	PRDM15
ENSG00000171863	RPS7
ENSG00000124688	MAD2L1BP
ENSG00000110047	EHD1
ENSG00000171540	OTP
ENSG00000277113	OR2T3
ENSG00000105732	ZNF574
ENSG00000171208	NETO2
ENSG00000071894	CPSF1
ENSG00000140320	BAHD1
ENSG00000132581	SDF2
ENSG00000171865	RNASEH1
ENSG00000163251	FZD5
ENSG00000146063	TRIM41
ENSG00000268221	OPN1MW
ENSG00000157483	MYO1E
ENSG00000049247	UTS2
ENSG00000130538	OR11H1
ENSG00000172794	RAB37
ENSG00000276114	CCL23
ENSG00000182521	TBPL2
ENSG00000146414	SHPRH
ENSG00000163082	SGPP2
ENSG00000146054	TRIM7
ENSG00000243279	PRAF2
ENSG00000113749	HRH2
ENSG00000131374	TBC1D5
ENSG00000053108	FSTL4
ENSG00000196739	COL27A1
ENSG00000088782	DEFB127
ENSG00000186462	NAP1L2
ENSG00000198225	FKBP1C
ENSG00000150656	CNDP1
ENSG00000152147	GEMIN6
ENSG00000278707	KIR3DL2
ENSG00000198881	ASB12
ENSG00000007923	DNAJC11
ENSG00000148356	LRSAM1
ENSG00000174562	KLK15
ENSG00000059145	UNKL
ENSG00000148798	INA
ENSG00000160179	ABCG1
ENSG00000116273	PHF13
ENSG00000183035	CYLC1
ENSG00000165521	EML5
ENSG00000081181	ARG2
ENSG00000053438	NNAT
ENSG00000130511	SSBP4
ENSG00000067248	DHX29
ENSG00000164742	ADCY1
ENSG00000133488	SEC14L4
ENSG00000224487	OR12D3
ENSG00000143891	GALM
ENSG00000129864	VCY
ENSG00000196932	TMEM26
ENSG00000233564	PRR3
ENSG00000128519	TAS2R16
ENSG00000269502	DMRTC1
ENSG00000276979	KIR2DL4
ENSG00000172524	TRIM40
ENSG00000197119	SLC25A29
ENSG00000147586	MRPS28
ENSG00000278466	MUC2
ENSG00000120436	GPR31
ENSG00000170279	C7orf33
ENSG00000138031	ADCY3
ENSG00000278377	OR2T3
ENSG00000150637	CD226
ENSG00000005981	ASB4
ENSG00000004779	NDUFAB1
ENSG00000144560	VGLL4
ENSG00000170871	KIAA0232
ENSG00000178814	OPLAH
ENSG00000146038	DCDC2
ENSG00000262573	KRTAP9-2
ENSG00000262896	KRTAP9-4
ENSG00000110660	SLC35F2
ENSG00000136697	IL1F10
ENSG00000126267	COX6B1
ENSG00000126432	PRDX5
ENSG00000137726	FXYD6
ENSG00000156398	SFXN2
ENSG00000198743	SLC5A3
ENSG00000111859	NEDD9
ENSG00000196376	SLC35F1
ENSG00000262628	OR1D5
ENSG00000074071	MRPS34
ENSG00000077463	SIRT6
ENSG00000169715	MT1E
ENSG00000132002	DNAJB1
ENSG00000274750	HIST1H3E
ENSG00000129595	EPB41L4A
ENSG00000134802	SLC43A3
ENSG00000127928	GNGT1
ENSG00000276368	HIST1H2AJ
ENSG00000275379	HIST1H3I
ENSG00000096654	ZNF184
ENSG00000112539	C6orf118
ENSG00000235025	TRIM10
ENSG00000156885	COX6A2
ENSG00000171700	RGS19
ENSG00000155897	ADCY8
ENSG00000276537	TTYH1
ENSG00000262647	OR9G4
ENSG00000275145	FRG1
ENSG00000165338	HECTD2
ENSG00000179603	GRM8
ENSG00000275003	DDT
ENSG00000229346	TRIM10
ENSG00000127585	FBXL16
ENSG00000213022	KLK9
ENSG00000092929	UNC13D
ENSG00000132446	FTHL17
ENSG00000131873	CHSY1
ENSG00000106536	POU6F2
ENSG00000164506	STXBP5
ENSG00000149575	SCN2B
ENSG00000226248	CLIC1
ENSG00000102003	SYP
ENSG00000134508	CABLES1
ENSG00000114573	ATP6V1A
ENSG00000263163	SLC27A3
ENSG00000100036	SLC35E4
ENSG00000136939	OR1L4
ENSG00000184012	TMPRSS2
ENSG00000119986	AVPI1
ENSG00000228859	LY6G6C
ENSG00000160181	TFF2
ENSG00000224103	HLA-DPA1
ENSG00000233927	RPS28
ENSG00000274495	LENG9
ENSG00000146809	ASB15
ENSG00000109814	UGDH
ENSG00000133985	TTC9
ENSG00000092345	DAZL
ENSG00000226111	MRPS18B
ENSG00000170959	DCDC1
ENSG00000141873	SLC39A3
ENSG00000129255	MPDU1
ENSG00000088854	C20orf194
ENSG00000197121	PGAP1
ENSG00000003096	KLHL13
ENSG00000167112	TRUB2
ENSG00000156502	SUPV3L1
ENSG00000183150	GPR19
ENSG00000205111	CDKL4
ENSG00000273526	KIR2DS4
ENSG00000276779	KIR2DL4
ENSG00000196072	BLOC1S2
ENSG00000233164	C6orf136
ENSG00000136854	STXBP1
ENSG00000228854	NRM
ENSG00000110315	RNF141
ENSG00000158683	PKD1L1
ENSG00000088833	NSFL1C
ENSG00000174970	OR10AG1
ENSG00000168772	CXXC4
ENSG00000173674	EIF1AX
ENSG00000047578	KIAA0556
ENSG00000051596	THOC3
ENSG00000213719	CLIC1
ENSG00000109133	TMEM33
ENSG00000168209	DDIT4
ENSG00000063015	SEZ6
ENSG00000176399	DMRTA1
ENSG00000224496	TRIM40
ENSG00000187950	OVCH1
ENSG00000112305	SMAP1
ENSG00000146576	C7orf26
ENSG00000065911	MTHFD2
ENSG00000047849	MAP4
ENSG00000162929	KIAA1841
ENSG00000144671	SLC22A14
ENSG00000125775	SDCBP2
ENSG00000006194	ZNF263
ENSG00000186300	ZNF555
ENSG00000171481	OR1L3
ENSG00000173679	OR1L1
ENSG00000157827	FMNL2
ENSG00000221968	FADS3
ENSG00000127533	F2RL3
ENSG00000234443	LY6G6D
ENSG00000196476	C20orf96
ENSG00000107742	SPOCK2
ENSG00000274146	KIR3DL1
ENSG00000278656	KIR3DL2
ENSG00000214026	MRPL23
ENSG00000258405	ZNF578
ENSG00000179431	FJX1
ENSG00000134278	SPIRE1
ENSG00000211445	GPX3
ENSG00000088812	ATRN
ENSG00000103269	RHBDL1
ENSG00000229698	HLA-F
ENSG00000258839	MC1R
ENSG00000100227	POLDIP3
ENSG00000002834	LASP1
ENSG00000108839	ALOX12
ENSG00000100479	POLE2
ENSG00000168124	OR1F1
ENSG00000068001	HYAL2
ENSG00000169228	RAB24
ENSG00000111215	PRR4
ENSG00000163701	IL17RE
ENSG00000275990	NCF4
ENSG00000121318	TAS2R10
ENSG00000133103	COG6
ENSG00000101574	METTL4
ENSG00000115446	UNC50
ENSG00000148187	MRRF
ENSG00000128641	MYO1B
ENSG00000161281	COX7A1
ENSG00000152404	CWF19L2
ENSG00000034053	APBA2
ENSG00000182957	SPATA13
ENSG00000148908	RGS10
ENSG00000125492	BARHL1
ENSG00000184735	DDX53
ENSG00000174903	RAB1B
ENSG00000130307	USHBP1
ENSG00000022267	FHL1
ENSG00000154217	PITPNC1
ENSG00000198553	KCNRG
ENSG00000106069	CHN2
ENSG00000112276	BVES
ENSG00000274843	MUC20
ENSG00000175115	PACS1
ENSG00000277649	TIMM22
ENSG00000196408	NOXO1
ENSG00000183036	PCP4
ENSG00000165496	RPL10L
ENSG00000116031	CD207
ENSG00000168758	SEMA4C
ENSG00000183733	FIGLA
ENSG00000282013	RPH3AL
ENSG00000112541	PDE10A
ENSG00000233180	OR2B3
ENSG00000105497	ZNF175
ENSG00000234101	OR2W1
ENSG00000185608	MRPL40
ENSG00000136929	HEMGN
ENSG00000126259	KIRREL2
ENSG00000079805	DNM2
ENSG00000155961	RAB39B
ENSG00000183354	KIAA2026
ENSG00000180083	WFDC11
ENSG00000128645	HOXD1
ENSG00000277316	TAS2R8
ENSG00000080007	DDX43
ENSG00000189190	ZNF600
ENSG00000143970	ASXL2
ENSG00000145220	LYAR
ENSG00000105447	GRWD1
ENSG00000112559	MDFI
ENSG00000213977	TAX1BP3
ENSG00000227587	ATP6V1G2
ENSG00000198538	ZNF28
ENSG00000046653	GPM6B
ENSG00000235844	HLA-DPA1
ENSG00000127529	OR7C2
ENSG00000035115	SH3YL1
ENSG00000105143	SLC1A6
ENSG00000166446	CDYL2
ENSG00000136059	VILL
ENSG00000215182	MUC5AC
ENSG00000126858	RHOT1
ENSG00000172159	FRMD3
ENSG00000168452	PPT2
ENSG00000110172	CHORDC1
ENSG00000213585	VDAC1
ENSG00000154262	ABCA6
ENSG00000128016	ZFP36
ENSG00000104808	DHDH
ENSG00000180424	DEFB123
ENSG00000090316	MAEA
ENSG00000126545	CSN1S1
ENSG00000123562	MORF4L2
ENSG00000185088	RPS27L
ENSG00000124383	MPHOSPH10
ENSG00000103642	LACTB
ENSG00000120907	ADRA1A
ENSG00000277481	PKD1L3
ENSG00000123901	GPR83
ENSG00000236149	ABCF1
ENSG00000115310	RTN4
ENSG00000166068	SPRED1
ENSG00000204308	RNF5
ENSG00000165832	TRUB1
ENSG00000095203	EPB41L4B
ENSG00000221869	CEBPD
ENSG00000172818	OVOL1
ENSG00000146223	RPL7L1
ENSG00000122642	FKBP9
ENSG00000143882	ATP6V1C2
ENSG00000119541	VPS4B
ENSG00000164929	BAALC
ENSG00000164930	FZD6
ENSG00000135222	CSN2
ENSG00000077274	CAPN6
ENSG00000065268	WDR18
ENSG00000243897	EGFL8
ENSG00000188778	ADRB3
ENSG00000095739	BAMBI
ENSG00000149564	ESAM
ENSG00000197134	ZNF257
ENSG00000066654	THUMPD1
ENSG00000156049	GNA14
ENSG00000123444	KBTBD4
ENSG00000095713	CRTAC1
ENSG00000100911	PSME2
ENSG00000170967	DDI1
ENSG00000170962	PDGFD
ENSG00000198356	ASNA1
ENSG00000055950	MRPL43
ENSG00000274533	KIR2DS4
ENSG00000115593	SMYD1
ENSG00000122952	ZWINT
ENSG00000139194	RBP5
ENSG00000187664	HAPLN4
ENSG00000213996	TM6SF2
ENSG00000167535	CACNB3
ENSG00000155463	OXA1L
ENSG00000118997	DNAH7
ENSG00000213619	NDUFS3
ENSG00000179363	TMEM31
ENSG00000148965	SAA4
ENSG00000095539	SEMA4G
ENSG00000120088	CRHR1
ENSG00000134339	SAA2
ENSG00000080561	MID2
ENSG00000198689	SLC9A6
ENSG00000168228	ZCCHC4
ENSG00000175324	LSM1
ENSG00000167468	GPX4
ENSG00000172352	CDY1B
ENSG00000184402	SS18L1
ENSG00000139178	C1RL
ENSG00000112164	GLP1R
ENSG00000129691	ASH2L
ENSG00000105135	ILVBL
ENSG00000176695	OR4F17
ENSG00000171606	ZNF274
ENSG00000167842	MIS12
ENSG00000184867	ARMCX2
ENSG00000282266	ATP9B
ENSG00000105371	ICAM4
ENSG00000168818	STX18
ENSG00000105364	MRPL4
ENSG00000107518	ATRNL1
ENSG00000100314	CABP7
ENSG00000228300	C19orf24
ENSG00000136877	FPGS
ENSG00000231624	C6orf15
ENSG00000112531	QKI
ENSG00000169299	PGM2
ENSG00000136891	TEX10
ENSG00000112218	GPR63
ENSG00000142512	SIGLEC10
ENSG00000166128	RAB8B
ENSG00000174915	PTDSS2
ENSG00000172732	MUS81
ENSG00000164049	FBXW12
ENSG00000185246	PRPF39
ENSG00000176269	OR4F21
ENSG00000120563	LYZL1
ENSG00000172748	ZNF596
ENSG00000144040	SFXN5
ENSG00000169777	TAS2R1
ENSG00000154975	CA10
ENSG00000169188	APEX2
ENSG00000124126	PREX1
ENSG00000112183	RBM24
ENSG00000103257	SLC7A5
ENSG00000172638	EFEMP2
ENSG00000278268	MOAP1
ENSG00000007392	LUC7L
ENSG00000188158	NHS
ENSG00000167656	LY6D
ENSG00000090487	SPG21
ENSG00000277709	KIR3DL2
ENSG00000115657	ABCB6
ENSG00000136141	LRCH1
ENSG00000276613	MUC4
ENSG00000101400	SNTA1
ENSG00000104889	RNASEH2A
ENSG00000153048	CARHSP1
ENSG00000277378	OR6V1
ENSG00000124568	SLC17A1
ENSG00000077279	DCX
ENSG00000135074	ADAM19
ENSG00000276025	OR5P2
ENSG00000132026	RTBDN
ENSG00000116005	PCYOX1
ENSG00000134874	DZIP1
ENSG00000275326	NOSTRIN
ENSG00000175334	BANF1
ENSG00000101138	CSTF1
ENSG00000278253	OR5P3
ENSG00000131931	THAP1
ENSG00000096088	PGC
ENSG00000078246	TULP3
ENSG00000116254	CHD5
ENSG00000177873	ZNF619
ENSG00000273953	OR10A3
ENSG00000164483	SAMD3
ENSG00000154589	LY96
ENSG00000280618	CYFIP1
ENSG00000277850	KIR2DL4
ENSG00000004776	HSPB6
ENSG00000151065	DCP1B
ENSG00000160953	MUM1
ENSG00000082556	OPRK1
ENSG00000102100	SLC35A2
ENSG00000173068	BNC2
ENSG00000146701	MDH2
ENSG00000262938	C21orf62
ENSG00000126550	HTN1
ENSG00000139974	SLC38A6
ENSG00000095066	HOOK2
ENSG00000168172	HOOK3
ENSG00000102195	GPR50
ENSG00000114988	LMAN2L
ENSG00000178473	UCN3
ENSG00000117983	MUC5B
ENSG00000178462	TUBAL3
ENSG00000172889	EGFL7
ENSG00000275353	KIR2DS4
ENSG00000275717	KIR3DL1
ENSG00000229676	ZNF492
ENSG00000278489	KRTAP5-2
ENSG00000278210	KRTAP5-1
ENSG00000186204	CYP4F12
ENSG00000133243	BTBD2
ENSG00000204574	ABCF1
ENSG00000198945	L3MBTL3
ENSG00000277354	CRIM1
ENSG00000058453	CROCC
ENSG00000274286	ADRA2B
ENSG00000274137	MYOM2
ENSG00000197646	PDCD1LG2
ENSG00000118965	WDR35
ENSG00000188886	ASTL
ENSG00000153944	MSI2
ENSG00000069482	GAL
ENSG00000122254	HS3ST2
ENSG00000170925	TEX13B
ENSG00000176769	TCERG1L
ENSG00000182732	RGS6
ENSG00000124635	HIST1H2BJ
ENSG00000173163	COMMD1
ENSG00000006116	CACNG3
ENSG00000196787	HIST1H2AG
ENSG00000229470	GNL1
ENSG00000144597	EAF1
ENSG00000276180	HIST1H4I
ENSG00000111644	ACRBP
ENSG00000174243	DDX23
ENSG00000197903	HIST1H2BK
ENSG00000107164	FUBP3
ENSG00000274997	HIST1H2AH
ENSG00000164663	USP49
ENSG00000174990	CA5A
ENSG00000088002	SULT2B1
ENSG00000243444	PALM2
ENSG00000223887	PRR3
ENSG00000140986	RPL3L
ENSG00000078902	TOLLIP
ENSG00000119714	GPR68
ENSG00000015592	STMN4
ENSG00000227420	MRPS18B
ENSG00000062582	MRPS24
ENSG00000136908	DPM2
ENSG00000100116	GCAT
ENSG00000170275	CRTAP
ENSG00000174136	RGMB
ENSG00000124564	SLC17A3
ENSG00000102539	MLNR
ENSG00000047621	C12orf4
ENSG00000136715	SAP130
ENSG00000023892	DEF6
ENSG00000167693	NXN
ENSG00000241697	TMEFF1
ENSG00000104369	JPH1
ENSG00000164932	CTHRC1
ENSG00000277222	BTBD7
ENSG00000277181	KIR3DL2
ENSG00000146021	KLHL3
ENSG00000138386	NAB1
ENSG00000278567	CCL3
ENSG00000065328	MCM10
ENSG00000154134	ROBO3
ENSG00000145681	HAPLN1
ENSG00000051128	HOMER3
ENSG00000183775	KCTD16
ENSG00000084090	STARD7
ENSG00000177054	ZDHHC13
ENSG00000134569	LRP4
ENSG00000134438	RAX
ENSG00000132507	EIF5A
ENSG00000167654	ATCAY
ENSG00000100519	PSMC6
ENSG00000214021	TTLL3
ENSG00000125375	ATP5S
ENSG00000087258	GNAO1
ENSG00000105669	COPE
ENSG00000282152	DLGAP2
ENSG00000156052	GNAQ
ENSG00000033011	ALG1
ENSG00000182108	DEXI
ENSG00000273326	TAS2R7
ENSG00000272712	TAS2R8
ENSG00000232569	GABBR1
ENSG00000088386	SLC15A1
ENSG00000198597	ZNF536
ENSG00000123104	ITPR2
ENSG00000130414	NDUFA10
ENSG00000116032	GRIN3B
ENSG00000177370	TIMM22
ENSG00000105366	SIGLEC8
ENSG00000167771	RCOR2
ENSG00000123569	H2BFWT
ENSG00000177842	ZNF620
ENSG00000177947	ODF3
ENSG00000140990	NDUFB10
ENSG00000103174	NAGPA
ENSG00000111832	RWDD1
ENSG00000166634	SERPINB12
ENSG00000105671	DDX49
ENSG00000136160	EDNRB
ENSG00000187516	HYPM
ENSG00000177951	BET1L
ENSG00000038274	MAT2B
ENSG00000136770	DNAJC1
ENSG00000130962	PRRG1
ENSG00000108691	CCL2
ENSG00000234605	PSORS1C2
ENSG00000231094	PSORS1C1
ENSG00000278809	KIR3DL2
ENSG00000203837	PNLIPRP3
ENSG00000164713	BRI3
ENSG00000138131	LOXL4
ENSG00000004961	HCCS
ENSG00000274921	KIR2DS4
ENSG00000167311	ART5
ENSG00000103707	MTFMT
ENSG00000273086	TAS2R9
ENSG00000165323	FAT3
ENSG00000103489	XYLT1
ENSG00000122012	SV2C
ENSG00000230522	MBD3L2
ENSG00000131174	COX7B
ENSG00000118898	PPL
ENSG00000103710	RASL12
ENSG00000177283	FZD8
ENSG00000102547	CAB39L
ENSG00000177202	SPACA4
ENSG00000273911	KIR3DL2
ENSG00000171311	EXOSC1
ENSG00000130544	ZNF557
ENSG00000106236	NPTX2
ENSG00000281988	GRK1
ENSG00000101180	HRH3
ENSG00000135905	DOCK10
ENSG00000101443	WFDC2
ENSG00000082397	EPB41L3
ENSG00000119737	GPR75
ENSG00000115239	ASB3
ENSG00000272803	PRH2
ENSG00000130055	GDPD2
ENSG00000102468	HTR2A
ENSG00000172888	ZNF621
ENSG00000103549	RNF40
ENSG00000145936	KCNMB1
ENSG00000262525	TAS2R46
ENSG00000263247	PRR4
ENSG00000182132	KCNIP1
ENSG00000197948	FCHSD1
ENSG00000147041	SYTL5
ENSG00000111845	PAK1IP1
ENSG00000273431	TAS2R50
ENSG00000115263	GCG
ENSG00000262612	TAS2R43
ENSG00000261984	TAS2R14
ENSG00000272805	TAS2R10
ENSG00000273457	TAS2R13
ENSG00000213339	QTRT1
ENSG00000130150	MOSPD2
ENSG00000120049	KCNIP2
ENSG00000156463	SH3RF2
ENSG00000168884	TNIP2
ENSG00000143947	RPS27A
ENSG00000112186	CAP2
ENSG00000116237	ICMT
ENSG00000106049	HIBADH
ENSG00000132305	IMMT
ENSG00000160932	LY6E
ENSG00000166569	CPLX4
ENSG00000130713	EXOSC2
ENSG00000116251	RPL22
ENSG00000148702	HABP2
ENSG00000144591	GMPPA
ENSG00000167306	MYO5B
ENSG00000109832	DDX25
ENSG00000110756	HPS5
ENSG00000101843	PSMD10
ENSG00000237733	RNF39
ENSG00000187922	LCN10
ENSG00000188613	NANOS1
ENSG00000153814	JAZF1
ENSG00000161277	THAP8
ENSG00000267206	LCN6
ENSG00000112419	PHACTR2
ENSG00000196653	ZNF502
ENSG00000243543	WFDC6
ENSG00000114999	TTL
ENSG00000183862	CNGA2
ENSG00000140506	LMAN1L
ENSG00000175315	CST6
ENSG00000124171	PARD6B
ENSG00000278129	ZNF8
ENSG00000276856	TUBGCP5
