Ensembl_Id,Domains
ENSG00000056736,PF08357|PF16556|PF16578
ENSG00000056972,PF08357
ENSG00000056998,PF01501
ENSG00000057019,PF00431|PF00754|PF03815
ENSG00000057149,PF00079
ENSG00000057252,PF03062
ENSG00000057294,PF00514
ENSG00000057468,PF00488|PF05188|PF05190|PF05192
ENSG00000057593,PF00008|PF00089|PF00594
ENSG00000057608,PF00996
ENSG00000057657,PF00856|PF13912
ENSG00000057663,PF04106
ENSG00000057704,PF10267
ENSG00000057757,PF06201
ENSG00000057935,PF00320|PF01426|PF01448
ENSG00000058056,PF00443|PF00627|PF02148
ENSG00000058063,PF00122|PF13246|PF16209|PF16212
ENSG00000058085,PF00052|PF00053
ENSG00000058091,PF00069
ENSG00000058262,PF00344|PF10559
ENSG00000058272,PF12796|PF13637|PF13857|PF15898
ENSG00000058335,PF00169|PF00617|PF00618|PF00621
ENSG00000058404,PF00069|PF08332
ENSG00000058453,PF15035
ENSG00000058600,PF04801
ENSG00000058668,PF00122|PF00689|PF00690|PF00702|PF12424|PF13246
ENSG00000058673,PF15663
ENSG00000058729,PF01163|PF09202
ENSG00000058799,PF04893
ENSG00000058804,PF09531
ENSG00000058866,PF00130|PF00609|PF00781|PF13499|PF14513
ENSG00000059122,PF04500|PF15423|PF16662
ENSG00000059145,PF00642|PF13920
ENSG00000059377,PF00067
ENSG00000059378,PF00642|PF00644|PF02825
ENSG00000059573,PF00171|PF00696
ENSG00000059588,PF00588
ENSG00000059691,PF02637|PF02934
ENSG00000059728,PF00010
ENSG00000059758,PF00069
ENSG00000059769,PF00226
ENSG00000059804,PF00083
ENSG00000059915,PF01369|PF15410
ENSG00000060069,PF03031|PF09309
ENSG00000060138,PF00313
ENSG00000060140,PF07714
ENSG00000060237,PF00069|PF12202
ENSG00000060339,PF02037|PF14443|PF14444
ENSG00000060491,PF04664|PF04680
ENSG00000060558,PF00503
ENSG00000060566,PF00170
ENSG00000060642,PF04188
ENSG00000060656,PF00041|PF00102|PF00629
ENSG00000060688,PF00400
ENSG00000060709,PF07653|PF14604
ENSG00000060718,PF01391|PF01410|PF02210|PF13385
ENSG00000060749,PF13926
ENSG00000060762,PF03650
ENSG00000060971,PF00108|PF02803
ENSG00000060982,PF01063
ENSG00000061273,PF00850
ENSG00000061337,PF06818
ENSG00000061455,PF00856|PF13894
ENSG00000061492,PF00110
ENSG00000061656,PF07738
ENSG00000061676,PF09735
ENSG00000061794,PF10213
ENSG00000061918,PF00211|PF07700|PF07701
ENSG00000061936,PF01805|PF09750
ENSG00000061938,PF07714|PF09027|PF11555|PF14604
ENSG00000061987,PF09324|PF12783|PF16206|PF16213
ENSG00000062038,PF00028|PF01049
ENSG00000062096,PF00884|PF14707
ENSG00000062194,PF15337
ENSG00000062282,PF03982
ENSG00000062370,PF00096|PF01352
ENSG00000062485,PF00285
ENSG00000062524,PF07714|PF12810
ENSG00000062582,PF14955
ENSG00000062598,PF04727|PF11841|PF16457
ENSG00000062650,PF07814
ENSG00000062716,PF09335
ENSG00000062725,PF13374|PF13424
ENSG00000062822,PF00136|PF03104|PF14260
ENSG00000063015,PF00084|PF00431
ENSG00000063046,PF00076
ENSG00000063127,PF00209
ENSG00000063169,PF15249
ENSG00000063176,PF00781
ENSG00000063177,PF17135
ENSG00000063180,PF00194
ENSG00000063241,PF00857
ENSG00000063244,PF00076
ENSG00000063245,PF01417
ENSG00000063322,PF11568
ENSG00000063438,PF00010|PF00989
ENSG00000063515,PF00046
ENSG00000063587,PF00096|PF13894|PF13912
ENSG00000063601,PF02893|PF06602
ENSG00000063660,PF01153
ENSG00000063761,PF03109
ENSG00000063854,PF00753|PF16123
ENSG00000063978,PF13639
ENSG00000064012,PF00656|PF01335
ENSG00000064042,PF00307|PF00412|PF15949
ENSG00000064102,PF10221
ENSG00000064115,PF13886
ENSG00000064195,PF00046|PF12413
ENSG00000064199,PF00612|PF02197
ENSG00000064201,PF00335
ENSG00000064205,PF00093|PF00219
ENSG00000064218,PF00751|PF03474
ENSG00000064225,PF00777
ENSG00000064270,PF00122|PF00689|PF00690|PF00702
ENSG00000064300,PF00020|PF00531
ENSG00000064309,PF00041|PF07679|PF13927
ENSG00000064313,PF01433
ENSG00000064393,PF00069
ENSG00000064419,PF08389
ENSG00000064489,PF00319|PF10167
ENSG00000064490,PF12796|PF13606|PF13637
ENSG00000064545,PF10268
ENSG00000064547,PF00001
ENSG00000064601,PF00450
ENSG00000064607,PF01585|PF01805
ENSG00000064651,PF00324|PF03522|PF08403
ENSG00000064652,PF00787
ENSG00000064655,PF00702
ENSG00000064666,PF00307|PF00402
ENSG00000064687,PF00005|PF12698|PF13304
ENSG00000064692,PF12796|PF16700
ENSG00000064703,PF00270|PF00271
ENSG00000064726,PF00651|PF07707|PF08005
ENSG00000064763,PF03015|PF07993
ENSG00000064787,
ENSG00000064835,PF00046|PF00157
ENSG00000064886,PF00704
ENSG00000064932,PF13871|PF13872
ENSG00000064933,PF00505|PF01119|PF13589
ENSG00000064961,PF00505
ENSG00000064989,PF00002|PF02793
ENSG00000064995,PF04719
ENSG00000064999,PF00536|PF00640|PF07647|PF12796
ENSG00000065000,PF01602|PF06375
ENSG00000065029,PF00096
ENSG00000065054,PF00595|PF09007
ENSG00000065057,PF00633|PF00730
ENSG00000065060,PF12624
ENSG00000065135,PF00503
ENSG00000065150,PF02985|PF03810|PF13646
ENSG00000065154,PF00202
ENSG00000065183,PF00400|PF04003|PF12894
ENSG00000065243,PF00069|PF00433|PF02185
ENSG00000065268,PF00400|PF14077
ENSG00000065308,PF03798|PF08390
ENSG00000065320,PF00053|PF00055|PF01759
ENSG00000065325,PF00002|PF02793
ENSG00000065328,PF09329|PF09332
ENSG00000065357,PF00130|PF00609|PF00781|PF13202|PF14513
ENSG00000065361,PF00757|PF01030|PF07714|PF14843
ENSG00000065371,
ENSG00000065413,PF00023|PF12796|PF13637|PF13857
ENSG00000065427,PF00152|PF01336
ENSG00000065457,PF02137
ENSG00000065485,PF00085
ENSG00000065491,PF00566
ENSG00000065518,PF07225
ENSG00000065526,PF00076|PF07744
ENSG00000065534,PF00041|PF00069|PF07679|PF16620
ENSG00000065548,PF00642|PF16543
ENSG00000065559,PF00069
ENSG00000065600,PF15122
ENSG00000065609,PF07651
ENSG00000065613,PF00069|PF12474
ENSG00000065615,PF00173|PF00175|PF00970|PF04969
ENSG00000065618,PF01391
ENSG00000065621,PF13410|PF13417
ENSG00000065665,PF00344|PF10559
ENSG00000065675,PF00069|PF00130|PF00433
ENSG00000065717,PF00400|PF03920
ENSG00000065802,PF07525|PF12796
ENSG00000065809,PF06625
ENSG00000065833,PF00390|PF03949
ENSG00000065882,PF00566|PF00640|PF11830
ENSG00000065883,PF00069
ENSG00000065911,PF00763|PF02882
ENSG00000065923,PF00999
ENSG00000065970,PF00250
ENSG00000065978,PF00313
ENSG00000065989,PF00233
ENSG00000066027,PF01603
ENSG00000066032,PF01044
ENSG00000066044,PF00076
ENSG00000066056,PF00041|PF00047|PF07714
ENSG00000066084,PF00501|PF06464
ENSG00000066117,PF02201
ENSG00000066135,PF02373|PF02375|PF13831|PF13832
ENSG00000066136,PF00808
ENSG00000066185,PF01753
ENSG00000066230,PF00999
ENSG00000066248,PF00018|PF00169|PF00621
ENSG00000066279,PF00307|PF00612|PF15780
ENSG00000066294,
ENSG00000066322,PF01151
ENSG00000066336,PF00178
ENSG00000066379,PF01096
ENSG00000066382,PF00149
ENSG00000066405,PF00822
ENSG00000066422,PF00651|PF13912
ENSG00000066427,PF02099|PF02809|PF16619
ENSG00000066455,PF09787
ENSG00000066468,PF07679|PF07714|PF13927
ENSG00000066557,PF13855
ENSG00000066583,PF00857
ENSG00000066629,PF00400|PF03451
ENSG00000066651,PF01170
ENSG00000066654,PF02926
ENSG00000066697,PF13873
ENSG00000066735,PF00225
ENSG00000066739,PF09333|PF12624|PF13329
ENSG00000066777,PF01369|PF09324|PF12783|PF16213
ENSG00000066813,PF00501|PF13193
ENSG00000066827,PF12874|PF13909
ENSG00000066855,PF05308
ENSG00000066923,PF08514
ENSG00000066926,PF00762
ENSG00000066933,PF00063|PF00612|PF00620|PF00788
ENSG00000067048,PF00270|PF00271
ENSG00000067057,PF00365
ENSG00000067064,PF00293
ENSG00000067066,PF00439|PF00505|PF01342|PF03172|PF09011
ENSG00000067082,
ENSG00000067113,PF01569
ENSG00000067141,PF00041|PF06583|PF07679|PF13895|PF13927
ENSG00000067167,PF03798|PF08390
ENSG00000067177,PF00723
ENSG00000067182,PF00020|PF00531
ENSG00000067191,PF00625|PF12052
ENSG00000067208,PF00566
ENSG00000067221,PF01145|PF02036
ENSG00000067225,PF00224|PF02887
ENSG00000067248,PF00270|PF00271|PF04408|PF07717
ENSG00000067334,PF08698
ENSG00000067365,PF10294
ENSG00000067369,PF09038
ENSG00000067445,PF01454
ENSG00000067533,PF07890
ENSG00000067560,PF00071
ENSG00000067596,PF00271|PF00575|PF04408|PF07717
ENSG00000067606,PF00069|PF00130|PF00433|PF00564
ENSG00000067646,PF00096|PF04704|PF13894|PF13909
ENSG00000067704,PF00133|PF06827|PF08264
ENSG00000067715,PF00168
ENSG00000067798,PF00004|PF00307
ENSG00000067829,PF00180
ENSG00000067836,PF10259
ENSG00000067840,PF00595
ENSG00000067842,PF00122|PF00689|PF00690|PF08282|PF12424|PF13246
ENSG00000067900,PF00069|PF08912
ENSG00000067955,PF02312
ENSG00000067992,PF02518|PF10436
ENSG00000068001,PF01630
ENSG00000068024,PF00850|PF12203
ENSG00000068028,PF00130|PF00788|PF16517
ENSG00000068078,PF07679|PF07714|PF13927
ENSG00000068079,PF07292|PF07334
ENSG00000068097,PF13251
ENSG00000068120,PF01121|PF01467
ENSG00000068137,PF00373|PF00784|PF00788
ENSG00000068305,PF00319|PF12347
ENSG00000068308,PF02338
ENSG00000068323,PF00010|PF11851|PF15951
ENSG00000068354,PF00566
ENSG00000068366,PF00501
ENSG00000068383,
ENSG00000068394,PF00467|PF12656
ENSG00000068400,
ENSG00000068438,PF01728
ENSG00000068489,
ENSG00000068615,PF03134
ENSG00000068650,PF00122|PF00702|PF13246|PF16209|PF16212
ENSG00000068654,PF00623|PF04983|PF04997|PF04998|PF05000
ENSG00000068697,PF03821
ENSG00000068724,PF13181
ENSG00000068745,PF03770
ENSG00000068781,PF00928|PF03153
ENSG00000068784,PF00575|PF09371|PF12836|PF16921
ENSG00000068796,PF00225
ENSG00000068831,PF00130|PF00617|PF00618|PF13202
ENSG00000068878,PF11919|PF16507
ENSG00000068885,PF00400
ENSG00000068903,PF02146
ENSG00000068912,PF07915
ENSG00000068971,PF01603
ENSG00000068976,PF00343
ENSG00000068985,PF05831
ENSG00000069011,PF00046|PF03826
ENSG00000069018,PF00520|PF08344|PF12796
ENSG00000069020,PF00069|PF00595|PF08926
ENSG00000069122,PF00002|PF01390|PF01825|PF13927
ENSG00000069188,PF00041|PF07679|PF13927
ENSG00000069206,PF00200|PF01421|PF01562|PF08516
ENSG00000069248,PF03177
ENSG00000069275,
ENSG00000069329,PF03635
ENSG00000069345,PF00226|PF00684|PF01556
ENSG00000069399,PF00023|PF12796
ENSG00000069424,PF00248
ENSG00000069431,PF00005|PF00664
ENSG00000069482,PF01296|PF06540
ENSG00000069493,PF00059
ENSG00000069509,PF04930
ENSG00000069535,PF01593
ENSG00000069667,PF00104|PF00105
ENSG00000069696,PF00001
ENSG00000069702,PF00100
ENSG00000069712,PF15363
ENSG00000069764,PF00068
ENSG00000069812,PF00010|PF07527
ENSG00000069849,PF00287
ENSG00000069869,PF00168|PF00397|PF00632
ENSG00000069943,PF03901
ENSG00000069956,PF00069
ENSG00000069966,PF00400
ENSG00000069974,PF00071
ENSG00000069998,PF13344
ENSG00000070010,PF03152
ENSG00000070018,PF00057|PF00058|PF14670
ENSG00000070019,PF00211|PF07714
ENSG00000070031,PF00123
ENSG00000070047,PF00628|PF13639
ENSG00000070061,PF04762
ENSG00000070081,PF13405|PF13499
ENSG00000070087,PF00235
ENSG00000070159,PF00102|PF00373|PF00595|PF09379|PF09380
ENSG00000070182,PF00307|PF00435|PF15410
ENSG00000070190,PF00017|PF00169
ENSG00000070193,PF00167
ENSG00000070214,PF04515
ENSG00000070269,PF11028
ENSG00000070366,PF10373|PF10374|PF13638
ENSG00000070367,PF07393
ENSG00000070371,PF00637|PF01394|PF09268|PF13838
ENSG00000070388,PF00167
ENSG00000070404,PF07648|PF09289
ENSG00000070413,PF00057|PF00059
ENSG00000070423,PF13639|PF14369
ENSG00000070444,PF00010
ENSG00000070476,
ENSG00000070495,PF02373
ENSG00000070501,PF10391|PF14520|PF14716|PF14791|PF14792
ENSG00000070526,PF00777
ENSG00000070540,
ENSG00000070601,PF00373|PF00595
ENSG00000070610,PF04685|PF12215
ENSG00000070614,PF00685|PF12062
ENSG00000070669,PF00733|PF13537
ENSG00000070718,PF00928|PF01217
ENSG00000070729,PF00027
ENSG00000070731,PF00777
ENSG00000070748,PF00755
ENSG00000070756,PF00076|PF00658
ENSG00000070759,PF00069|PF07714
ENSG00000070761,PF05018
ENSG00000070770,PF00069
ENSG00000070778,PF00102|PF00373|PF09379|PF09380
ENSG00000070785,PF00483
ENSG00000070808,PF00069|PF08332
ENSG00000070814,PF03546
ENSG00000070831,PF00071
ENSG00000070882,PF01237|PF15409
ENSG00000070886,PF00041|PF00536|PF01404|PF07714|PF14575
ENSG00000070915,PF00324|PF03522|PF08403
ENSG00000070950,PF02037|PF13923
ENSG00000070961,PF00122|PF00689|PF00690|PF00702|PF12424|PF13246
ENSG00000070985,PF00520
ENSG00000071051,PF00017|PF00018|PF14604
ENSG00000071054,PF00069|PF00780
ENSG00000071073,PF04666
ENSG00000071082,PF01198
ENSG00000071127,PF00400
ENSG00000071189,PF00615|PF00787|PF02194|PF08628
ENSG00000071203,PF04103
ENSG00000071205,PF00169|PF00620|PF14604|PF16746
ENSG00000071242,PF00069|PF00433
ENSG00000071243,PF12998
ENSG00000071246,PF14822
ENSG00000071282,PF00412|PF06297
ENSG00000071462,PF08241|PF12589|PF13649
ENSG00000071537,PF00040|PF08238
ENSG00000071539,PF00004
ENSG00000071553,PF05827
ENSG00000071564,PF00010
ENSG00000071575,PF00069
ENSG00000071626,PF00076
ENSG00000071655,PF01429|PF14048|PF16564
ENSG00000071677,PF15172
ENSG00000071794,PF00176|PF00271|PF08797|PF13920
ENSG00000071859,PF04921
ENSG00000071889,PF15711
ENSG00000071894,PF03178|PF10433
ENSG00000071909,PF00063|PF00069|PF00612
ENSG00000071967,PF03188
ENSG00000071991,PF00028|PF01049
ENSG00000071994,PF01753|PF04194
ENSG00000072041,PF00209
ENSG00000072042,PF00106
ENSG00000072062,PF00069
ENSG00000072071,PF00002|PF01825|PF02140|PF02191|PF02354|PF02793|PF16489
ENSG00000072080,PF07448
ENSG00000072110,PF00307|PF00435|PF08726|PF13833
ENSG00000072121,PF01363
ENSG00000072133,PF00069|PF00433
ENSG00000072134,PF01417
ENSG00000072135,PF00102
ENSG00000072163,PF00412
ENSG00000072182,PF00858
ENSG00000072195,PF00069|PF00612|PF07679|PF16650
ENSG00000072201,PF00097|PF00595|PF13920
ENSG00000072210,PF00171
ENSG00000072274,PF02225|PF04253|PF04389
ENSG00000072310,PF00010
ENSG00000072315,PF00520|PF08344|PF12796
ENSG00000072364,PF05110
ENSG00000072401,PF00179
ENSG00000072415,PF00595|PF00625|PF02828|PF07653|PF09060
ENSG00000072422,PF00071|PF00651
ENSG00000072501,PF02463|PF06470
ENSG00000072506,PF00106
ENSG00000072518,PF00069|PF00627|PF02149
ENSG00000072571,PF15905|PF15908
ENSG00000072609,PF00498|PF13923
ENSG00000072657,PF01433|PF11838
ENSG00000072682,PF08336|PF13640
ENSG00000072694,PF13895
ENSG00000072736,PF00554|PF16179
ENSG00000072756,PF01743|PF12627
ENSG00000072778,PF00441|PF02770|PF02771
ENSG00000072786,PF00069|PF12474
ENSG00000072803,PF00400|PF12125|PF12937
ENSG00000072818,PF00169|PF01412|PF12796|PF16746
ENSG00000072832,PF01979
ENSG00000072840,
ENSG00000072849,PF04511
ENSG00000072858,PF13965
ENSG00000072864,PF04880
ENSG00000072952,PF05781
ENSG00000072954,PF05197
ENSG00000072958,PF00928|PF01217
ENSG00000073008,PF07686|PF08205
ENSG00000073050,PF00533|PF01834|PF16589
ENSG00000073060,PF01130
ENSG00000073067,PF00067
ENSG00000073111,PF00493|PF12619|PF14551|PF17207
ENSG00000073146,PF13086|PF13087
ENSG00000073150,PF00876
ENSG00000073169,PF02696
ENSG00000073282,PF00870|PF07647|PF07710
ENSG00000073331,PF02816
ENSG00000073350,PF00400|PF08366
ENSG00000073417,PF00233|PF00989
ENSG00000073464,PF00571|PF00654
ENSG00000073536,PF00400|PF08154
ENSG00000073578,PF00890|PF02910
ENSG00000073584,PF00505
ENSG00000073598,PF00041
ENSG00000073605,PF04598
ENSG00000073614,PF00628|PF01388|PF02373|PF02375|PF02928|PF08429
ENSG00000073670,PF00200|PF01421|PF01562|PF07974|PF08516
ENSG00000073711,PF13499
ENSG00000073712,PF00169|PF00373
ENSG00000073734,PF00005|PF00664
ENSG00000073737,PF00106
ENSG00000073754,PF00530
ENSG00000073756,PF00008|PF03098
ENSG00000073792,PF00013|PF00076
ENSG00000073803,PF07714
ENSG00000073849,PF00777
ENSG00000073861,PF00907
ENSG00000073910,PF14222|PF14225|PF14228
ENSG00000073921,PF07651
ENSG00000073969,PF00004|PF02359|PF02933
ENSG00000074047,
ENSG00000074054,PF12348
ENSG00000074071,PF16053
ENSG00000074181,PF00008|PF00066|PF06816|PF07645|PF07684|PF11936|PF12661|PF12796|PF13857
ENSG00000074201,PF03517
ENSG00000074211,
ENSG00000074219,PF01285
ENSG00000074266,PF00400
ENSG00000074276,PF00028
ENSG00000074317,PF01387
ENSG00000074319,PF05743|PF09454
ENSG00000074356,PF10309
ENSG00000074370,PF00122|PF00689|PF00690|PF08282|PF13246
ENSG00000074410,PF00194
ENSG00000074416,PF12146
ENSG00000074527,PF00053|PF00055|PF01759
ENSG00000074582,PF00004|PF08740
ENSG00000074590,PF00069
ENSG00000074603,PF00326|PF00930
ENSG00000074621,PF01699
ENSG00000074657,PF13912|PF16622
ENSG00000074660,PF00053|PF07974
ENSG00000074695,PF03388
ENSG00000074696,PF04387
ENSG00000074706,PF00169
ENSG00000074755,PF00569|PF03256
ENSG00000074771,PF01794|PF08022|PF08030
ENSG00000074800,PF00113|PF03952
ENSG00000074803,PF00324|PF03522|PF08403
ENSG00000074842,PF10572
ENSG00000074855,PF04547
ENSG00000074935,PF00091|PF03953
ENSG00000074964,PF00621
ENSG00000074966,PF00017|PF00018|PF07714
ENSG00000075035,PF01822
ENSG00000075043,PF00520|PF03520|PF07885|PF11956|PF16642
ENSG00000075073,PF00001
ENSG00000075089,PF00022
ENSG00000075131,PF07962
ENSG00000075142,PF13405|PF13833
ENSG00000075151,PF02020|PF02847|PF02854
ENSG00000075188,PF00400
ENSG00000075213,PF01403
ENSG00000075218,PF15259
ENSG00000075223,PF01403|PF07679
ENSG00000075234,
ENSG00000075239,PF00108|PF02803
ENSG00000075240,PF02893
ENSG00000075275,PF00002|PF00008|PF00028|PF00053|PF01825|PF02210|PF02793|PF16489
ENSG00000075290,PF00110
ENSG00000075292,PF00076|PF12171
ENSG00000075303,PF00153
ENSG00000075336,PF08294
ENSG00000075340,PF00596
ENSG00000075388,PF00167
ENSG00000075391,PF00168|PF00616|PF12004
ENSG00000075399,PF02204
ENSG00000075407,PF00096|PF01352
ENSG00000075413,PF00069|PF00627|PF02149
ENSG00000075415,PF00153
ENSG00000075420,PF00041
ENSG00000075426,PF00170
ENSG00000075429,PF00822
ENSG00000075461,PF00822
ENSG00000075539,PF14222|PF14225|PF14228
ENSG00000075568,PF12371
ENSG00000075618,PF06268
ENSG00000075624,PF00022
ENSG00000075643,PF00266|PF03473|PF03476
ENSG00000075651,PF00169|PF00614|PF00787|PF13091
ENSG00000075673,PF00122|PF00689|PF00690|PF00702|PF13246
ENSG00000075702,PF00400|PF12894
ENSG00000075711,PF00595|PF00625|PF07653|PF09058|PF10600|PF10608
ENSG00000075785,PF00071|PF08477
ENSG00000075790,PF05529
ENSG00000075826,
ENSG00000075856,PF00076|PF05391|PF16605
ENSG00000075884,PF00169|PF00620
ENSG00000075886,PF00091|PF03953
ENSG00000075891,PF00292|PF12403
ENSG00000075914,PF01138|PF03725
ENSG00000075945,PF05804
ENSG00000075975,PF00097|PF00642|PF14608
ENSG00000076003,PF00493|PF14551|PF17207
ENSG00000076043,PF00929
ENSG00000076053,PF00076
ENSG00000076067,PF00076
ENSG00000076108,PF00439|PF00628|PF01429|PF02178|PF02791|PF15612|PF15613
ENSG00000076201,PF00102|PF03097|PF13949
ENSG00000076242,PF01119|PF13589|PF16413
ENSG00000076248,PF03167
ENSG00000076258,PF00743
ENSG00000076321,PF00651|PF01344|PF07707
ENSG00000076344,PF00610|PF00615|PF00631
ENSG00000076351,PF07690
ENSG00000076356,PF01403|PF01437|PF01833|PF08337
ENSG00000076382,
ENSG00000076513,PF11904|PF13637
ENSG00000076554,PF04201
ENSG00000076555,PF00289|PF00364|PF01039|PF02785|PF02786|PF08326
ENSG00000076604,PF00097|PF02176
ENSG00000076641,PF15347
ENSG00000076650,PF01585|PF07713
ENSG00000076662,PF03921
ENSG00000076685,PF05761
ENSG00000076706,PF00047|PF07686|PF08205|PF13927
ENSG00000076716,PF01153
ENSG00000076770,PF00642|PF14608
ENSG00000076826,PF08683|PF11971|PF17095
ENSG00000076864,PF02145|PF02188
ENSG00000076924,PF13181
ENSG00000076928,PF00621|PF09128
ENSG00000076944,PF00995
ENSG00000076984,PF00069
ENSG00000077009,PF13238
ENSG00000077044,PF00130|PF00169|PF00609|PF00781|PF07647
ENSG00000077063,PF09727|PF12796
ENSG00000077080,PF00022
ENSG00000077092,PF00104|PF00105
ENSG00000077097,PF00204|PF00521|PF01751|PF02518|PF08070|PF16898
ENSG00000077147,PF02990
ENSG00000077150,PF00531|PF00554|PF12796|PF16179
ENSG00000077152,PF00179
ENSG00000077157,PF12796|PF13857|PF15898
ENSG00000077232,PF00085|PF00226
ENSG00000077235,PF04182
ENSG00000077238,PF09238
ENSG00000077254,PF00443|PF02148|PF06337
ENSG00000077264,PF00069|PF00786
ENSG00000077274,PF00168|PF00648|PF01067
ENSG00000077279,PF03607
ENSG00000077312,PF00076
ENSG00000077327,PF00514
ENSG00000077348,PF01138|PF03725
ENSG00000077380,PF00400|PF11540
ENSG00000077420,PF00169|PF00788
ENSG00000077454,PF00307|PF13855
ENSG00000077458,PF16046
ENSG00000077463,PF02146
ENSG00000077498,PF00264
ENSG00000077514,PF09507
ENSG00000077522,PF00307|PF00435|PF08726|PF13833
ENSG00000077549,PF01115
ENSG00000077585,
ENSG00000077616,PF02225|PF04253|PF04389
ENSG00000077684,PF10513|PF13831|PF13832
ENSG00000077713,PF00153
ENSG00000077721,PF00179
ENSG00000077782,PF00047|PF07679|PF07714
ENSG00000077800,PF00254
ENSG00000077935,PF02463|PF06470
ENSG00000077942,PF01821|PF07645|PF12662
ENSG00000077943,PF00357|PF01839|PF08441
ENSG00000077984,PF00031
ENSG00000078018,PF00418|PF08377|PF10522
ENSG00000078043,PF02891|PF14324
ENSG00000078053,PF03114|PF14604
ENSG00000078061,PF00130|PF02196|PF07714
ENSG00000078070,PF00289|PF00364|PF02785|PF02786
ENSG00000078081,PF01299
ENSG00000078098,PF00326|PF00930
ENSG00000078114,PF00412|PF00880|PF14604
ENSG00000078124,PF05875
ENSG00000078140,PF00179|PF00627
ENSG00000078142,PF00454|PF00613|PF00792
ENSG00000078177,PF01713|PF08590|PF13671
ENSG00000078237,PF00300
ENSG00000078246,PF01167|PF16322
ENSG00000078269,PF02383|PF03372|PF08952
ENSG00000078295,PF00211|PF06327|PF16214
ENSG00000078304,PF01603
ENSG00000078328,PF00076|PF12414
ENSG00000078369,PF00400
ENSG00000078399,PF00046|PF04617
ENSG00000078401,PF00322
ENSG00000078403,PF13831|PF13832
ENSG00000078487,PF00855|PF07496
ENSG00000078549,PF00002|PF02793
ENSG00000078579,PF00167
ENSG00000078589,PF00001
ENSG00000078596,PF04089
ENSG00000078618,PF00675|PF05193|PF16187
ENSG00000078668,PF01459
ENSG00000078674,PF15717
ENSG00000078687,PF00076|PF00627|PF10427|PF12938|PF16608
ENSG00000078699,PF01753|PF07531|PF08788
ENSG00000078725,PF01823
ENSG00000078747,PF00168|PF00397|PF00632
ENSG00000078795,PF08016
ENSG00000078804,PF14839
ENSG00000078808,PF13202|PF13499
ENSG00000078814,PF00063|PF01576|PF02736
ENSG00000078898,PF01273|PF02886
ENSG00000078900,PF00870|PF07647|PF07710
ENSG00000078902,PF00168|PF02845
ENSG00000078967,PF00179
ENSG00000079101,PF01093
ENSG00000079102,PF01753|PF07531|PF08788
ENSG00000079112,PF00028
ENSG00000079134,PF00531|PF11957
ENSG00000079150,PF00254|PF13499
ENSG00000079156,PF01237|PF15409
ENSG00000079215,PF00375
ENSG00000079246,PF02735|PF03730|PF03731|PF08785
ENSG00000079257,PF06907
ENSG00000079263,PF00439|PF01342|PF03172
ENSG00000079277,PF00069
ENSG00000079308,PF00017|PF08416|PF10409
ENSG00000079313,PF15870
