Gene stable ID,SMART domains ID
ENSG00000178038,
ENSG00000168297,
ENSG00000109205,
ENSG00000148218,
ENSG00000142484,
ENSG00000163519,
ENSG00000183632,
ENSG00000277424,
ENSG00000281950,
ENSG00000232957,SM00920
ENSG00000232957,SM00407
ENSG00000071909,SM00242
ENSG00000071909,SM00220
ENSG00000228691,
ENSG00000232957,
ENSG00000071909,SM00015
ENSG00000197471,
ENSG00000225452,SM00184
ENSG00000276184,
ENSG00000178597,SM00162
ENSG00000178597,SM00741
ENSG00000103018,SM01117
ENSG00000182853,
ENSG00000103018,
ENSG00000173230,SM00340
ENSG00000100897,SM00320
ENSG00000277365,
ENSG00000103485,
ENSG00000277669,
ENSG00000184985,SM00602
ENSG00000184985,SM00089
ENSG00000144233,
ENSG00000184985,
ENSG00000104964,
ENSG00000274113,SM00408
ENSG00000274113,SM00409
ENSG00000279566,SM00355
ENSG00000146215,SM00132
ENSG00000050820,SM00326
ENSG00000169679,SM00220
ENSG00000169679,SM00777
ENSG00000173230,
ENSG00000123572,SM00036
ENSG00000123572,SM00220
ENSG00000186716,SM00233
ENSG00000186716,SM00324
ENSG00000186716,SM00239
ENSG00000186716,SM00325
ENSG00000050820,
ENSG00000020633,
ENSG00000275211,
ENSG00000146215,
ENSG00000036549,SM00717
ENSG00000123572,
ENSG00000277092,SM00409
ENSG00000134121,SM00409
ENSG00000134121,SM00060
ENSG00000134121,SM00408
ENSG00000036549,
ENSG00000274684,
ENSG00000277092,SM00408
ENSG00000102230,
ENSG00000134121,
ENSG00000182327,
ENSG00000230456,SM00231
ENSG00000230456,SM00219
ENSG00000182511,
ENSG00000006125,
ENSG00000137819,
ENSG00000237765,
ENSG00000137204,
ENSG00000230456,
ENSG00000230279,SM00207
ENSG00000142507,
ENSG00000170748,SM00361
ENSG00000170748,SM00360
ENSG00000138175,SM00177
ENSG00000138175,SM00178
ENSG00000276464,
ENSG00000196151,SM00454
ENSG00000196151,SM00320
ENSG00000196151,SM00504
ENSG00000281486,
ENSG00000132855,SM00186
ENSG00000165886,SM00213
ENSG00000118402,
ENSG00000214866,SM00537
ENSG00000130038,
ENSG00000122034,SM00355
ENSG00000134160,
ENSG00000160310,SM00326
ENSG00000160310,
ENSG00000187244,SM00408
ENSG00000187244,SM00409
ENSG00000178568,SM00219
ENSG00000178568,SM00261
ENSG00000151360,
ENSG00000116731,SM00317
ENSG00000273526,SM00409
ENSG00000185053,
ENSG00000139914,
ENSG00000130038,SM00174
ENSG00000130038,SM00176
ENSG00000130038,SM00173
ENSG00000130038,SM00175
ENSG00000130038,SM00177
ENSG00000130038,SM00054
ENSG00000163596,SM01237
ENSG00000163596,SM01015
ENSG00000126773,
ENSG00000187244,
ENSG00000178568,
ENSG00000142871,SM00214
ENSG00000142871,SM00209
ENSG00000142871,SM00041
ENSG00000142871,SM00121
ENSG00000171467,
ENSG00000122034,
ENSG00000163596,
ENSG00000166851,SM00220
ENSG00000186970,
ENSG00000077380,SM00320
ENSG00000166851,
ENSG00000171467,SM00451
ENSG00000147183,
ENSG00000135469,
ENSG00000171944,SM01381
ENSG00000116731,SM00355
ENSG00000060491,
ENSG00000122033,
ENSG00000116731,
ENSG00000078304,
ENSG00000179889,
ENSG00000109743,
ENSG00000276779,SM00409
ENSG00000138629,SM00213
ENSG00000230341,
ENSG00000101189,
ENSG00000099804,SM00212
ENSG00000182545,SM00092
ENSG00000099804,
ENSG00000172058,
ENSG00000131721,SM00389
ENSG00000150938,SM00121
ENSG00000150938,SM00215
ENSG00000150938,SM00214
ENSG00000128482,SM00184
ENSG00000150938,
ENSG00000282735,
ENSG00000007174,SM00382
ENSG00000184351,
ENSG00000101883,SM00389
ENSG00000007174,
ENSG00000125731,
ENSG00000277926,
ENSG00000186965,
ENSG00000244025,
ENSG00000197249,SM00093
ENSG00000203989,SM00389
ENSG00000125731,SM00252
ENSG00000125731,SM00147
ENSG00000109851,SM00389
ENSG00000133794,
ENSG00000104936,SM00220
ENSG00000104936,SM00133
ENSG00000145700,SM00248
ENSG00000100612,
ENSG00000197249,
ENSG00000134398,SM00220
ENSG00000134398,SM00580
ENSG00000134398,SM00564
ENSG00000114686,
ENSG00000204371,SM00317
ENSG00000204371,SM00468
ENSG00000204371,SM00248
ENSG00000171055,
ENSG00000100889,
ENSG00000134398,
ENSG00000198759,SM00181
ENSG00000198759,SM00137
ENSG00000198759,SM00179
ENSG00000276126,
ENSG00000092108,
ENSG00000188811,
ENSG00000154957,SM00431
ENSG00000154957,SM00349
ENSG00000154957,SM00355
ENSG00000006125,SM00185
ENSG00000228377,
ENSG00000154957,
ENSG00000177426,SM00389
ENSG00000270168,
ENSG00000137393,SM00647
ENSG00000137393,SM00184
ENSG00000170743,SM00239
ENSG00000136352,SM00389
ENSG00000104936,
ENSG00000229549,
ENSG00000117118,
ENSG00000170743,
ENSG00000136352,
ENSG00000137807,SM00129
ENSG00000165887,SM00248
ENSG00000278079,SM00409
ENSG00000079246,
ENSG00000183801,SM00284
ENSG00000262473,
ENSG00000183801,
ENSG00000186967,
ENSG00000188895,SM01300
ENSG00000006125,SM01020
ENSG00000006125,SM00809
ENSG00000118564,SM00367
ENSG00000118564,SM00256
ENSG00000186977,
ENSG00000188895,
ENSG00000183032,
ENSG00000137166,SM00339
ENSG00000150630,SM00141
ENSG00000129535,
ENSG00000079246,SM00327
ENSG00000079246,SM00559
ENSG00000129535,SM00338
ENSG00000118564,
ENSG00000197223,
ENSG00000186925,
ENSG00000255302,
ENSG00000259371,
ENSG00000136327,SM00389
ENSG00000137166,
ENSG00000277781,
ENSG00000182070,
ENSG00000244362,
ENSG00000181541,SM01265
ENSG00000137807,
ENSG00000176742,
ENSG00000273510,SM00409
ENSG00000185800,SM00320
ENSG00000229415,
ENSG00000185800,
ENSG00000268041,SM00413
ENSG00000268434,
ENSG00000105656,
ENSG00000101115,SM00355
ENSG00000172053,
ENSG00000198807,SM00351
ENSG00000177426,
ENSG00000270617,
ENSG00000198807,
ENSG00000052126,SM00456
ENSG00000147862,SM00523
ENSG00000185630,
ENSG00000144908,
ENSG00000177045,SM00389
ENSG00000062582,
ENSG00000270765,SM00243
ENSG00000270765,SM00033
ENSG00000177383,SM01373
ENSG00000177045,
ENSG00000079841,SM00228
ENSG00000079841,SM00239
ENSG00000163075,
ENSG00000185634,SM00252
ENSG00000185634,SM00462
ENSG00000170113,
ENSG00000165416,SM00028
ENSG00000108733,
ENSG00000185634,
ENSG00000181617,
ENSG00000103415,
ENSG00000118473,
ENSG00000196526,SM00233
ENSG00000106608,
ENSG00000185630,SM00389
ENSG00000233164,
ENSG00000100949,
ENSG00000196526,
ENSG00000141429,
ENSG00000188655,
ENSG00000167103,SM00330
ENSG00000154277,
ENSG00000205937,SM00360
ENSG00000183655,SM00225
ENSG00000183655,SM00875
ENSG00000183655,SM00612
ENSG00000182511,SM00252
ENSG00000182511,SM00055
ENSG00000182511,SM00219
ENSG00000147862,
ENSG00000185532,SM00100
ENSG00000185532,SM00133
ENSG00000185532,SM00220
ENSG00000141429,SM00458
ENSG00000222036,SM00248
ENSG00000109854,
ENSG00000177613,SM00360
ENSG00000133794,SM00086
ENSG00000133794,SM00353
ENSG00000133794,SM00091
ENSG00000205937,
ENSG00000198739,SM00365
ENSG00000198739,SM00013
ENSG00000198739,SM00369
ENSG00000090989,SM01313
ENSG00000108587,
ENSG00000177981,SM00969
ENSG00000177981,SM00248
ENSG00000233049,SM00847
ENSG00000233049,SM00490
ENSG00000205861,
ENSG00000112782,
ENSG00000183230,
ENSG00000177981,
ENSG00000127528,SM00355
ENSG00000127528,
ENSG00000233049,SM00487
ENSG00000233049,
ENSG00000178104,SM01148
ENSG00000235336,
ENSG00000189144,SM00355
ENSG00000189144,SM00349
ENSG00000147174,
ENSG00000027001,
ENSG00000147174,SM00731
ENSG00000213937,
ENSG00000088970,
ENSG00000281775,SM01222
ENSG00000281775,SM01221
ENSG00000128928,
ENSG00000097007,SM00252
ENSG00000097007,SM00326
ENSG00000097007,SM00808
ENSG00000097007,SM00219
ENSG00000097007,
ENSG00000189144,
ENSG00000061918,SM00044
ENSG00000052126,SM00233
ENSG00000205863,
ENSG00000184014,SM00799
ENSG00000184014,SM00800
ENSG00000184014,SM00801
ENSG00000184014,SM00593
ENSG00000176896,SM00510
ENSG00000189337,
ENSG00000205863,SM00110
ENSG00000124508,SM00409
ENSG00000124508,SM00406
ENSG00000154059,SM00591
ENSG00000230108,SM00207
ENSG00000198746,
ENSG00000124508,SM00589
ENSG00000052126,
ENSG00000105248,
ENSG00000124508,SM00449
ENSG00000154059,
ENSG00000184014,
ENSG00000198746,SM00443
ENSG00000198650,
ENSG00000131910,SM00430
ENSG00000124508,
ENSG00000134107,SM00511
ENSG00000134107,SM00353
ENSG00000076928,SM00325
ENSG00000076928,SM00233
ENSG00000189337,SM00454
ENSG00000117115,
ENSG00000238114,SM00207
ENSG00000167637,SM00355
ENSG00000167637,SM00349
ENSG00000282019,
ENSG00000215784,
ENSG00000184697,
ENSG00000215915,SM00382
ENSG00000090273,
ENSG00000167637,
ENSG00000215915,
ENSG00000206440,
ENSG00000076864,SM00390
ENSG00000186810,
ENSG00000006327,
ENSG00000102908,
ENSG00000137185,
ENSG00000070413,SM00214
ENSG00000153406,
ENSG00000101224,SM00450
ENSG00000197548,
ENSG00000142512,SM00408
ENSG00000142512,SM00409
ENSG00000244734,
ENSG00000102468,SM01381
ENSG00000102468,
ENSG00000160256,
ENSG00000137185,SM00431
ENSG00000197183,
ENSG00000196231,
ENSG00000117480,
ENSG00000070413,SM00034
ENSG00000070413,SM00192
ENSG00000137185,SM00355
ENSG00000065989,SM00471
ENSG00000196263,SM00355
ENSG00000196263,SM00349
ENSG00000154764,SM00097
ENSG00000123595,SM00174
ENSG00000123595,SM00175
ENSG00000123595,SM00173
ENSG00000123595,SM00176
ENSG00000065989,
ENSG00000123595,
ENSG00000076928,
ENSG00000117174,
ENSG00000116604,SM00432
ENSG00000142512,
ENSG00000136110,SM01039
ENSG00000100629,
ENSG00000198610,
ENSG00000081320,SM00220
ENSG00000153779,SM00389
ENSG00000081320,
ENSG00000160201,SM00361
ENSG00000273540,
ENSG00000112742,SM00220
ENSG00000105401,SM01071
ENSG00000105401,SM01070
ENSG00000105401,SM01069
ENSG00000026751,
ENSG00000182179,SM00985
ENSG00000085185,
ENSG00000116604,
ENSG00000185905,
ENSG00000113161,
ENSG00000163082,SM00014
ENSG00000160072,SM00382
ENSG00000124588,
ENSG00000112742,
ENSG00000105401,
ENSG00000140832,
ENSG00000080503,SM00490
ENSG00000080503,SM00297
ENSG00000080503,SM00487
ENSG00000080503,SM00573
ENSG00000080503,SM00951
ENSG00000080503,SM00592
ENSG00000080503,SM01314
ENSG00000160201,SM00356
ENSG00000139746,
ENSG00000150594,SM01381
ENSG00000198589,SM01026
ENSG00000198589,SM00320
ENSG00000112459,
ENSG00000085185,SM00248
ENSG00000176269,
ENSG00000138109,
ENSG00000160201,SM00360
ENSG00000138758,
ENSG00000117614,
ENSG00000276910,SM00327
ENSG00000276910,SM01047
ENSG00000224399,
ENSG00000152944,
ENSG00000198589,
ENSG00000066735,SM00129
ENSG00000139746,SM00360
ENSG00000139746,SM00356
ENSG00000108349,SM01044
ENSG00000108349,
ENSG00000283599,
ENSG00000166295,
ENSG00000226826,SM00921
ENSG00000226826,SM00407
ENSG00000102218,SM00673
ENSG00000112144,SM00220
ENSG00000196459,
ENSG00000040199,SM00364
ENSG00000040199,SM00332
ENSG00000040199,SM00369
ENSG00000121964,
ENSG00000197056,SM00746
ENSG00000230514,SM00408
ENSG00000230514,SM00409
ENSG00000167526,
ENSG00000164967,
ENSG00000120594,SM00423
ENSG00000273873,SM00717
ENSG00000112146,
ENSG00000276910,
ENSG00000173503,SM00207
ENSG00000235712,SM00399
ENSG00000235712,SM00430
ENSG00000138794,SM00115
ENSG00000236177,SM00920
ENSG00000236177,SM00407
ENSG00000170144,SM00360
ENSG00000069667,SM00430
ENSG00000069667,SM00399
ENSG00000188710,
ENSG00000102908,SM00429
ENSG00000236177,
ENSG00000273873,
ENSG00000165409,
ENSG00000234280,
ENSG00000138794,
ENSG00000170144,
ENSG00000235712,
ENSG00000069667,
ENSG00000140682,
ENSG00000223609,
ENSG00000101052,
ENSG00000115946,SM00322
ENSG00000115946,
ENSG00000204690,
ENSG00000005059,
ENSG00000206472,
ENSG00000204689,
ENSG00000162592,
ENSG00000116266,
ENSG00000221823,SM00054
ENSG00000214285,
ENSG00000112461,
ENSG00000156398,
ENSG00000185238,
ENSG00000204692,
ENSG00000172748,SM00349
ENSG00000101353,
ENSG00000214700,
ENSG00000215115,
ENSG00000172748,SM00355
ENSG00000228854,
ENSG00000172748,
ENSG00000103534,
ENSG00000101638,
ENSG00000115339,SM00458
ENSG00000138303,
ENSG00000115339,
ENSG00000198668,SM00054
ENSG00000003147,SM01237
ENSG00000003147,SM01015
ENSG00000243667,SM00320
ENSG00000102921,
ENSG00000243667,
ENSG00000001561,
ENSG00000262165,
ENSG00000123143,
ENSG00000273398,SM00054
ENSG00000003147,
ENSG00000281763,
ENSG00000140682,SM00132
ENSG00000123561,SM00093
ENSG00000138303,SM00322
ENSG00000128322,
ENSG00000112796,
ENSG00000128322,SM00407
ENSG00000130204,
ENSG00000181744,
ENSG00000213654,SM00390
ENSG00000196209,SM00408
ENSG00000196209,SM00409
ENSG00000126217,SM00516
ENSG00000126217,SM00150
ENSG00000126217,SM00326
ENSG00000126217,SM00233
ENSG00000126217,SM00325
ENSG00000213654,
ENSG00000126217,
ENSG00000157502,
ENSG00000196209,
ENSG00000259060,SM00092
ENSG00000118705,
ENSG00000259060,
ENSG00000206493,SM00407
ENSG00000119927,SM00563
ENSG00000176222,SM00349
ENSG00000176222,SM00355
ENSG00000173464,
ENSG00000172062,SM00333
ENSG00000230514,
ENSG00000163644,SM00332
ENSG00000163644,SM00331
ENSG00000141968,SM00033
ENSG00000141968,SM00233
ENSG00000141968,SM00326
ENSG00000141968,SM00109
ENSG00000141968,SM00252
ENSG00000141968,SM00325
ENSG00000163644,
ENSG00000105968,SM00414
ENSG00000172062,
ENSG00000197020,SM00349
ENSG00000197020,SM00355
ENSG00000187626,SM00431
ENSG00000187626,SM00349
ENSG00000187626,SM00355
ENSG00000144560,SM00711
ENSG00000278488,
ENSG00000145721,
ENSG00000128191,SM00456
ENSG00000128191,SM00358
ENSG00000128191,
ENSG00000172201,SM00353
ENSG00000189134,
ENSG00000102034,SM00413
ENSG00000105968,
ENSG00000258436,SM00092
ENSG00000138472,SM00054
ENSG00000171735,SM01076
ENSG00000020256,SM00355
ENSG00000102034,
ENSG00000151461,SM00543
ENSG00000171735,
ENSG00000204301,SM00248
ENSG00000204301,SM01339
ENSG00000204301,SM00181
ENSG00000204301,SM01338
ENSG00000204301,SM00004
ENSG00000204301,SM00179
ENSG00000144560,
ENSG00000124459,SM00355
ENSG00000124459,SM00349
ENSG00000058729,SM00090
ENSG00000020256,
ENSG00000058729,
ENSG00000124459,
ENSG00000102221,
ENSG00000130202,SM00406
ENSG00000130202,SM00409
ENSG00000278499,
ENSG00000130202,
ENSG00000278165,SM00195
ENSG00000278165,SM00450
ENSG00000123143,SM00220
ENSG00000123143,SM00133
ENSG00000123143,SM00742
ENSG00000206106,
ENSG00000281533,
ENSG00000102221,SM00249
ENSG00000149600,
ENSG00000177994,
ENSG00000280585,
ENSG00000196867,SM00355
ENSG00000196867,SM00349
ENSG00000224770,SM00406
ENSG00000224770,SM00407
ENSG00000224770,SM00409
ENSG00000177485,SM00355
ENSG00000177485,SM00225
ENSG00000224770,
ENSG00000099899,
ENSG00000197062,SM00355
ENSG00000147082,SM01332
ENSG00000147082,SM00385
ENSG00000197062,SM00431
ENSG00000165059,SM00133
ENSG00000165059,SM00220
ENSG00000087274,
ENSG00000273594,
ENSG00000147082,
ENSG00000257184,SM00389
ENSG00000144583,SM00744
ENSG00000078399,SM00389
ENSG00000088833,SM00553
ENSG00000088833,SM00166
ENSG00000116641,
ENSG00000078399,
ENSG00000034510,SM00152
ENSG00000088833,
ENSG00000132840,
ENSG00000137338,SM00431
ENSG00000106077,
ENSG00000092758,
ENSG00000276302,
ENSG00000253293,SM00389
ENSG00000165060,SM01219
ENSG00000186854,
ENSG00000213934,
ENSG00000099901,SM00160
ENSG00000089692,SM00409
ENSG00000253293,
ENSG00000099901,
ENSG00000143727,SM00226
ENSG00000156650,
ENSG00000256394,
ENSG00000187583,SM00233
ENSG00000156650,SM00249
ENSG00000156650,SM00526
ENSG00000170365,SM00523
ENSG00000160326,
ENSG00000275083,SM00409
ENSG00000132837,
ENSG00000151790,
ENSG00000174844,SM00382
ENSG00000187583,
ENSG00000101190,SM00353
ENSG00000187642,
ENSG00000274174,SM00368
ENSG00000174844,
ENSG00000274174,
ENSG00000212938,
ENSG00000281191,
ENSG00000177992,
ENSG00000161243,
ENSG00000152620,
ENSG00000137100,
ENSG00000160460,SM00150
ENSG00000160460,SM00033
ENSG00000170365,SM00524
ENSG00000183559,
ENSG00000142623,
ENSG00000170365,
ENSG00000151929,SM00456
ENSG00000151929,SM00264
ENSG00000129219,SM00312
ENSG00000129219,SM00155
ENSG00000129219,SM00233
ENSG00000151929,
ENSG00000274174,SM01289
ENSG00000197540,SM00020
ENSG00000049089,
ENSG00000161243,SM00256
ENSG00000161243,SM01198
ENSG00000129219,
ENSG00000171209,
ENSG00000172348,
ENSG00000143727,
ENSG00000145692,
ENSG00000057019,SM00603
ENSG00000057019,SM00042
ENSG00000057019,SM00231
ENSG00000186930,
ENSG00000162761,SM00389
ENSG00000162761,SM00132
ENSG00000183722,
ENSG00000160460,SM00233
ENSG00000186924,
ENSG00000176887,SM00398
ENSG00000197756,
ENSG00000278620,
ENSG00000138593,
ENSG00000078900,SM00454
ENSG00000234032,
ENSG00000078900,
ENSG00000249967,
ENSG00000243480,SM00632
ENSG00000243480,SM00642
ENSG00000087274,SM01007
ENSG00000125355,
ENSG00000155252,
ENSG00000185267,
ENSG00000009307,SM00357
ENSG00000159905,SM00349
ENSG00000184371,
ENSG00000159905,SM00355
ENSG00000211455,
ENSG00000138375,
ENSG00000122224,SM00409
ENSG00000122224,
ENSG00000075340,SM01007
ENSG00000171160,SM00698
ENSG00000211455,SM00133
ENSG00000211455,SM00220
ENSG00000258130,
ENSG00000090060,
ENSG00000171160,
ENSG00000078967,
ENSG00000114487,
ENSG00000113360,SM00358
ENSG00000113360,SM00535
ENSG00000075340,
ENSG00000233841,SM00407
ENSG00000241935,
ENSG00000233841,
ENSG00000241935,SM01130
ENSG00000030419,SM00355
ENSG00000009307,
ENSG00000203942,
ENSG00000189269,
ENSG00000223833,SM00409
ENSG00000145309,
ENSG00000144048,SM00195
ENSG00000178974,
ENSG00000078967,SM00212
ENSG00000223833,
ENSG00000144048,
ENSG00000144674,SM00755
ENSG00000276802,SM00706
ENSG00000276802,SM01337
ENSG00000276802,SM00119
ENSG00000138375,SM00490
ENSG00000138375,SM00487
ENSG00000114473,
ENSG00000185247,SM01392
ENSG00000185247,SM01373
ENSG00000276802,
ENSG00000144674,
ENSG00000136206,
ENSG00000196976,
ENSG00000030419,
ENSG00000274588,SM00109
ENSG00000274588,SM00046
ENSG00000274588,SM00045
ENSG00000274588,SM00233
ENSG00000187522,
ENSG00000186198,
ENSG00000277833,SM00409
ENSG00000116213,SM00320
ENSG00000127554,
ENSG00000186136,
ENSG00000175707,
ENSG00000116213,
ENSG00000284024,
ENSG00000114054,
ENSG00000103710,SM00175
ENSG00000103710,SM00174
ENSG00000103710,SM00173
ENSG00000184724,
ENSG00000234370,
ENSG00000113360,
ENSG00000159496,SM00147
ENSG00000244624,
ENSG00000115041,SM00054
ENSG00000206105,
ENSG00000168781,
ENSG00000278606,SM00409
ENSG00000128989,
ENSG00000261052,
ENSG00000108176,SM00271
ENSG00000256374,
ENSG00000108176,
ENSG00000130827,SM00423
ENSG00000130827,SM00429
ENSG00000130827,SM00630
ENSG00000182899,
ENSG00000261717,
ENSG00000226531,
ENSG00000035115,SM00326
ENSG00000166822,
ENSG00000140443,SM00261
ENSG00000140443,SM00060
ENSG00000140443,SM00219
ENSG00000132207,
ENSG00000159496,
ENSG00000064225,
ENSG00000105538,SM00314
ENSG00000105538,SM01132
ENSG00000197016,SM00355
ENSG00000197016,SM00349
ENSG00000169627,
ENSG00000105538,
ENSG00000196542,
ENSG00000230791,
ENSG00000197016,
ENSG00000273594,SM00888
ENSG00000273594,SM01182
ENSG00000140443,
ENSG00000276084,SM00408
ENSG00000276084,SM00409
ENSG00000153774,
ENSG00000196408,SM00326
ENSG00000132361,
ENSG00000126775,
ENSG00000109171,
ENSG00000152952,SM00702
ENSG00000182447,SM00110
ENSG00000197870,SM01412
ENSG00000141428,
ENSG00000183571,
ENSG00000266733,
ENSG00000196408,
ENSG00000240433,
ENSG00000182521,
ENSG00000171116,SM00415
ENSG00000136715,
ENSG00000182253,
ENSG00000113593,SM00320
ENSG00000089472,
ENSG00000223532,SM00407
ENSG00000205835,
ENSG00000113593,
ENSG00000182253,SM01391
ENSG00000048828,
ENSG00000174992,SM00915
ENSG00000182077,
ENSG00000146233,
ENSG00000109674,SM00547
ENSG00000109674,SM01232
ENSG00000111224,
ENSG00000109674,
ENSG00000111653,SM00249
ENSG00000111653,SM01408
ENSG00000275486,SM00409
ENSG00000123584,SM01373
ENSG00000123584,SM01392
ENSG00000274402,SM00409
ENSG00000188938,
ENSG00000136099,SM00112
ENSG00000278302,
ENSG00000115594,
ENSG00000223932,SM00443
ENSG00000230657,SM01412
ENSG00000108352,SM00147
ENSG00000215113,
ENSG00000108352,
ENSG00000186766,SM00339
ENSG00000157542,
ENSG00000152952,
ENSG00000198825,
ENSG00000277101,
ENSG00000187098,SM00353
ENSG00000223932,
ENSG00000223852,SM00355
ENSG00000223852,SM00349
ENSG00000184029,
ENSG00000167695,
ENSG00000142303,SM00209
ENSG00000164040,SM01117
ENSG00000167695,SM00724
ENSG00000187098,
ENSG00000164040,
ENSG00000111653,
ENSG00000114757,SM00028
ENSG00000277101,SM00325
ENSG00000277101,SM00233
ENSG00000172270,SM00409
ENSG00000232112,
ENSG00000102837,SM00284
ENSG00000187616,
ENSG00000277101,SM00326
ENSG00000178605,
ENSG00000185619,
ENSG00000142303,
ENSG00000035115,
ENSG00000182378,
ENSG00000140945,SM00112
ENSG00000140945,SM01055
ENSG00000061938,
ENSG00000164051,
ENSG00000140945,
ENSG00000183751,SM00320
ENSG00000184281,
ENSG00000185619,SM00184
ENSG00000135404,
ENSG00000116649,
ENSG00000130720,SM00186
ENSG00000118007,
ENSG00000172270,SM00408
ENSG00000172270,
ENSG00000273505,
ENSG00000114757,
ENSG00000130720,
ENSG00000158352,SM00228
ENSG00000183751,
ENSG00000169246,
ENSG00000158352,
ENSG00000005339,SM00551
ENSG00000005339,SM00297
ENSG00000005339,SM00291
ENSG00000005339,SM01250
ENSG00000172403,
ENSG00000165970,
ENSG00000162396,
ENSG00000172403,SM00228
ENSG00000147231,
ENSG00000184032,
ENSG00000105251,SM00252
ENSG00000005339,
ENSG00000232960,SM01085
ENSG00000105251,
ENSG00000276053,SM00409
ENSG00000206439,SM00207
ENSG00000127561,
ENSG00000253368,
ENSG00000206104,
ENSG00000223532,
ENSG00000176136,SM01381
ENSG00000174740,SM00360
ENSG00000115594,SM00255
ENSG00000115594,SM00409
ENSG00000158246,SM01153
ENSG00000174740,SM00361
ENSG00000198521,SM00349
ENSG00000198521,SM00355
ENSG00000204920,SM00349
ENSG00000231068,
ENSG00000204920,SM00355
ENSG00000144120,
ENSG00000165215,
ENSG00000112559,
ENSG00000061938,SM00219
ENSG00000061938,SM00326
ENSG00000109208,
ENSG00000187026,
ENSG00000182378,SM00148
ENSG00000125863,
ENSG00000187005,
ENSG00000099246,SM00176
ENSG00000099246,SM00175
ENSG00000099246,SM00174
ENSG00000099246,SM00173
ENSG00000099246,SM00177
ENSG00000185231,SM01381
ENSG00000198521,
ENSG00000204560,SM00847
ENSG00000204560,SM00490
ENSG00000185231,
ENSG00000197859,SM00209
ENSG00000165684,SM00717
ENSG00000276053,
ENSG00000258543,SM01085
ENSG00000258986,
ENSG00000258543,
ENSG00000159556,SM00132
ENSG00000159556,SM00389
ENSG00000134489,
ENSG00000172197,
ENSG00000145248,
ENSG00000187747,
ENSG00000228927,
ENSG00000138411,SM00456
ENSG00000138411,SM00239
ENSG00000138411,SM00119
ENSG00000183640,
ENSG00000184698,
ENSG00000276572,SM00408
ENSG00000276572,SM00409
